_id , ercsc545_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
1268 , "PLCKERC545 G253.73-46.71" ,, 62.33708 , -46.94278 , 253.73495 , -46.71669 , "645.1+/-101" , "839.8+/-37.9" , "510.7+/-60.1" , "1917+/-702.23" , 0.281 , 0 , 1 , 1 , "0.849+/-0.043"
1269 , "PLCKERC545 G142.90+08.73" ,, 62.33833 , 63.63694 , 142.90114 , 8.73048 , "1.6e+4+/-1393" , "3.65e+4+/-294.9" , "1.3e+4+/-1047.72" , "3.8e+4+/-5359.1" , 0.518 , 0 , 1 , 2 , "0.897+/-0.042"
1270 , "PLCKERC545 G158.85-08.44" ,, 62.34917 , 40.23694 , 158.85842 , -8.44047 , "3.6e+4+/-6017" , "5.72e+4+/-303.2" , "2.6e+4+/-3601.84" , "1.4e+5+/-1.63e+4" , 0.406 , 0 , 1 , 2 , "0.919+/-0.043"
1271 , "PLCKERC545 G184.40-30.72" ,, 62.49667 , 7.60389 , 184.40841 , -30.72843 , "7567.7+/-703" , "1.65e+4+/-202.7" , "5221.5+/-439.86" , "2.9e+4+/-3135.05" , 0.406 , 0 , 1 , 3 , "0.939+/-0.043"
1272 , "PLCKERC545 G159.08-08.47" ,, 62.53542 , 40.05944 , 159.08611 , -8.47234 , "8.0e+4+/-8072" , "1.07e+5+/-276" , "7.0e+4+/-3884.04" , "1.4e+5+/-1.29e+4" , 0.406 , 0 , 0 , 2 , "0.986+/-0.046"
1273 , "PLCKERC545 G146.83+04.71" ,, 62.56917 , 58.03333 , 146.83581 , 4.71168 , "1.1e+4+/-1533" , "1.26e+4+/-437.7" , "9075.3+/-618.98" , "1.8e+4+/-1823.64" , 0.406 , 0 , 1 , 2 , "0.836+/-0.043"
1274 , "PLCKERC545 G199.13-38.76" ,, 62.56917 , -6.89333 , 199.13817 , -38.76183 , "1432.4+/-184" , "3270.74+/-94.5" , "1201+/-132.09" , "2862.2+/-735.01" , 0.518 , 0 , 1 , 2 , "0.855+/-0.041"
1275 , "PLCKERC545 G144.07+07.68" ,, 62.61542 , 62.07917 , 144.07216 , 7.68225 , "1.0e+4+/-1039" , "2.69e+4+/-795" , "9193+/-769.71" , "3.8e+4+/-4267.26" , 0.406 , 0 , 1 , 2 , "0.92+/-0.043"
1276 , "PLCKERC545 G160.50-09.80" ,, 62.66042 , 38.12944 , 160.50216 , -9.8063 , "7.0e+4+/-9761" , "9.51e+4+/-309.4" , "5.8e+4+/-3527.5" , "1.7e+5+/-1.51e+4" , 0.406 , 0 , 1 , 2 , "0.963+/-0.044"
1277 , "PLCKERC545 G169.96-19.00" ,, 62.71208 , 25.15278 , 169.96822 , -19.00189 , "3.8e+4+/-4322" , "4.93e+4+/-195.5" , "3.8e+4+/-2118.12" , "6.3e+4+/-5190.72" , 0.406 , 0 , 0 , 2 , "0.978+/-0.045"
1278 , "PLCKERC545 G151.61-00.24" ,, 62.77917 , 51.15667 , 151.61053 , -0.24331 , "2.3e+5+/-1e+4" , "3.57e+5+/-477.3" , "1.9e+5+/-7616.18" , "3.4e+5+/-1.21e+4" , 0.406 , 0 , 0 , 2 , "0.997+/-0.045"
1279 , "PLCKERC545 G285.91-37.43" ,, 62.89917 , -72.35056 , 285.91469 , -37.43231 , "2232.5+/-329" , "4185.51+/-100.9" , "1336.7+/-149.76" , "2109.4+/-1280.29" , 0.406 , 0 , 1 , 1 , "0.882+/-0.042"
1280 , "PLCKERC545 G186.42-31.45" ,, 62.9725 , 5.79111 , 186.42574 , -31.45301 , "5318.2+/-670" , "1.06e+4+/-184.6" , "4335.4+/-416.55" , "8539.4+/-4441.59" , 0.518 , 0 , 1 , 2 , "0.848+/-0.041"
1281 , "PLCKERC545 G142.60+09.45" ,, 63.00292 , 64.36111 , 142.60998 , 9.45634 , "1.8e+4+/-1560" , "4.31e+4+/-315.4" , "1.4e+4+/-1079.53" , "4.5e+4+/-2866.58" , 0.406 , 0 , 1 , 3 , "0.925+/-0.043"
1282 , "PLCKERC545 G233.17-46.59" ,, 63.01 , -32.87722 , 233.17184 , -46.59109 , "5024.2+/-271" , "7229.3+/-59.3" , "4413.4+/-201.85" , "7754.4+/-431.53" , 0.281 , 0 , 0 , 1 , "0.996+/-0.046"
1283 , "PLCKERC545 G172.53-20.88" ,, 63.03333 , 22.10778 , 172.53403 , -20.8842 , "1.2e+4+/-1361" , "1.74e+4+/-221.7" , "1.1e+4+/-694.81" , "3.2e+4+/-2844.47" , 0.406 , 0 , 1 , 2 , "0.851+/-0.041"
1284 , "PLCKERC545 G186.10-31.16" ,, 63.0375 , 6.17972 , 186.10719 , -31.168 , "5547+/-929" , "1.57e+4+/-231.3" , "4721.8+/-492.94" , "4.2e+4+/-5371.13" , 0.518 , 0 , 1 , 2 , "0.912+/-0.043"
1285 , "PLCKERC545 G278.14-40.59" ,, 63.10667 , -65.53694 , 278.14251 , -40.59637 , "965.9+/-88" , "1219.46+/-70.7" , "920.7+/-115.97" , "1767.5+/-582.51" , 0.281 , 0 , 1 , 2 , "0.85+/-0.043"
1286 , "PLCKERC545 G283.46-38.45" ,, 63.13542 , -70.16611 , 283.46577 , -38.45642 , "1582.3+/-276" , "3626+/-81.7" , "1391.2+/-162.7" , "1.0e+4+/-2605.82" , 0.518 , 0 , 1 , 1 , "0.857+/-0.041"
1287 , "PLCKERC545 G251.36-46.35" ,, 63.18375 , -45.37861 , 251.36303 , -46.35815 , "1048.6+/-141" , "2708.82+/-51.1" , "995.9+/-70.98" , "3116.7+/-631.74" , 0.281 , 0 , 1 , 2 , "0.981+/-0.046"
1288 , "PLCKERC545 G157.21-05.79" ,, 63.19708 , 43.27833 , 157.21839 , -5.79437 , "1.0e+4+/-782" , "1.56e+4+/-446" , "9198.6+/-607.42" , "2.5e+4+/-1187.6" , 0.406 , 0 , 1 , 2 , "0.846+/-0.041"
1289 , "PLCKERC545 G268.39-43.52" ,, 63.21208 , -57.73389 , 268.39338 , -43.52922 , "819.1+/-85" , "825.94+/-54.2" , "691.7+/-111.79" , "1496.1+/-581.99" , 0.281 , 0 , 0 , 1 , "0.862+/-0.043"
1290 , "PLCKERC545 G176.94-24.25" ,, 63.27917 , 16.82444 , 176.94763 , -24.25552 , "6276.1+/-879" , "1.13e+4+/-170.1" , "4904.8+/-497.86" , "9818.9+/-5854.54" , 0.406 , 0 , 1 , 2 , "0.872+/-0.041"
1291 , "PLCKERC545 G251.71-46.25" ,, 63.28375 , -45.62944 , 251.71078 , -46.25778 , "884.4+/-150" , "1100.2+/-43.4" , "725.9+/-89.2" , "3006+/-791.01" , 0.281 , 0 , 1 , 1 , "0.9+/-0.043"
1292 , "PLCKERC545 G253.78-46.05" ,, 63.28625 , -47.08222 , 253.7878 , -46.05545 , "663.1+/-57" , "997.85+/-41.6" , "553.9+/-61.57" , "1610+/-476.21" , 0.281 , 0 , 1 , 2 , "0.871+/-0.041"
1293 , "PLCKERC545 G172.80-20.79" ,, 63.29458 , 21.98444 , 172.80681 , -20.79081 , "1.6e+4+/-854" , "1.90e+4+/-261.8" , "1.5e+4+/-695.78" , "2.5e+4+/-1640.73" , 0.406 , 0 , 0 , 2 , "0.896+/-0.042"
1294 , "PLCKERC545 G206.30-40.69" ,, 63.39333 , -12.67667 , 206.30851 , -40.69015 , "1051.6+/-127" , "1546.26+/-73.4" , "990+/-129.22" , "3928.6+/-1377.52" , 0.281 , 0 , 1 , 2 , "0.848+/-0.041"
1295 , "PLCKERC545 G168.16-16.40" ,, 63.465 , 28.1975 , 168.1642 , -16.40004 , "1.0e+5+/-1e+4" , "2.57e+5+/-281.6" , "8.3e+4+/-6445.38" , "2.0e+5+/-1.99e+4" , 0.406 , 0 , 1 , 2 , "0.991+/-0.045"
1296 , "PLCKERC545 G144.50+07.82" ,, 63.49458 , 61.88833 , 144.50662 , 7.82903 , "1.2e+4+/-1465" , "2.28e+4+/-593.1" , "9539.1+/-730.93" , "1.7e+4+/-9273.91" , 0.406 , 0 , 1 , 2 , "0.886+/-0.042"
1297 , "PLCKERC545 G170.65-18.62" ,, 63.50917 , 24.9375 , 170.65981 , -18.62855 , "1.4e+4+/-2265" , "1.57e+4+/-179.3" , "1.2e+4+/-1204.99" , "1.9e+4+/-9271.9" , 0.406 , 0 , 1 , 2 , "0.841+/-0.043"
1298 , "PLCKERC545 G205.75-40.32" ,, 63.55167 , -12.14056 , 205.75734 , -40.32188 , "1273.9+/-144" , "2262.66+/-87.3" , "971.6+/-128.13" , "3249+/-952.66" , 0.281 , 0 , 1 , 2 , "0.901+/-0.042"
1299 , "PLCKERC545 G167.22-15.33" ,, 63.61875 , 29.59167 , 167.22471 , -15.33008 , "4.4e+4+/-2136" , "6.62e+4+/-415" , "3.9e+4+/-1460.43" , "6.0e+4+/-2402.18" , 0.406 , 0 , 0 , 2 , "0.953+/-0.043"
1300 , "PLCKERC545 G149.22+03.04" ,, 63.64625 , 55.18361 , 149.22713 , 3.04452 , "4.6e+4+/-5046" , "1.18e+5+/-694.7" , "3.7e+4+/-3402.86" , "7.5e+4+/-4.12e+4" , 0.406 , 0 , 1 , 3 , "0.958+/-0.045"
1301 , "PLCKERC545 G266.09-43.81" ,, 63.65792 , -56.06139 , 266.09068 , -43.81687 , "2046.4+/-118" , "2167.9+/-48.2" , "1935.9+/-93.86" , "2172.3+/-269.24" , 0.281 , 0 , 0 , 2 , "0.985+/-0.046"
1302 , "PLCKERC545 G177.28-24.00" ,, 63.68917 , 16.75806 , 177.28499 , -24.00337 , "4852.3+/-858" , "9463.71+/-189" , "3624.9+/-376.42" , "2.1e+4+/-2077.15" , 0.518 , 0 , 1 , 2 , "0.84+/-0.04"
1303 , "PLCKERC545 G176.83-23.63" ,, 63.69792 , 17.30611 , 176.83895 , -23.63705 , "5581.9+/-917" , "1.62e+4+/-223.6" , "3988.9+/-484.85" , "3.5e+4+/-5090.91" , 0.518 , 0 , 1 , 2 , "0.917+/-0.043"
1304 , "PLCKERC545 G181.73-27.32" ,, 63.72458 , 11.54694 , 181.73926 , -27.32676 , "6012.8+/-960" , "1.81e+4+/-236.4" , "4379.5+/-625.4" , "4.7e+4+/-7228.23" , 0.518 , 0 , 1 , 2 , "0.887+/-0.042"
1305 , "PLCKERC545 G153.24-01.07" ,, 63.75417 , 49.43306 , 153.24598 , -1.0704 , "3.0e+4+/-3166" , "3.87e+4+/-357.2" , "2.8e+4+/-1999.59" , "5.3e+4+/-6225.11" , 0.406 , 0 , 1 , 2 , "0.868+/-0.042"
1306 , "PLCKERC545 G144.22+08.33" ,, 63.81625 , 62.45028 , 144.22011 , 8.33683 , "1.1e+4+/-2099" , "2.99e+4+/-333.5" , "9814.5+/-926.12" , "5.3e+4+/-6473.21" , 0.518 , 0 , 1 , 2 , "0.905+/-0.042"
1307 , "PLCKERC545 G176.83-23.43" ,, 63.85125 , 17.44333 , 176.83125 , -23.43673 , "4959.9+/-698" , "2.04e+4+/-379.3" , "4065.3+/-419.03" , "2.9e+4+/-5635.14" , 0.518 , 0 , 1 , 2 , "0.945+/-0.044"
1308 , "PLCKERC545 G170.83-18.32" ,, 63.8775 , 25.025 , 170.83414 , -18.32589 , "4.0e+4+/-3310" , "5.12e+4+/-213.3" , "2.9e+4+/-2148.34" , "9.1e+4+/-1.31e+4" , 0.406 , 0 , 1 , 2 , "0.979+/-0.045"
1309 , "PLCKERC545 G167.98-15.72" ,, 63.87792 , 28.795 , 167.9809 , -15.7236 , "6.5e+4+/-5547" , "1.03e+5+/-239" , "5.4e+4+/-3304.47" , "9.6e+4+/-2.59e+4" , 0.406 , 0 , 1 , 2 , "0.966+/-0.044"
1310 , "PLCKERC545 G181.92-27.22" ,, 63.915 , 11.48528 , 181.92511 , -27.22046 , "7161.3+/-1108" , "1.84e+4+/-210.4" , "5116+/-506.04" , "3.9e+4+/-6305.65" , 0.518 , 0 , 1 , 2 , "0.888+/-0.042"
1311 , "PLCKERC545 G143.76+08.90" ,, 63.98833 , 63.1675 , 143.7691 , 8.90405 , "1.1e+4+/-1342" , "2.20e+4+/-368" , "8036.7+/-866.03" , "6.5e+4+/-6058.2" , 0.518 , 0 , 1 , 2 , "0.841+/-0.04"
1312 , "PLCKERC545 G164.91-12.66" ,, 64.00125 , 33.06333 , 164.91175 , -12.66108 , "6287.6+/-721" , "8187.31+/-335" , "4932.7+/-318.49" , "9407.3+/-950.23" , 0.406 , 0 , 0 , 2 , "0.919+/-0.043"
1313 , "PLCKERC545 G203.52-38.98" ,, 64.00667 , -10.01028 , 203.52989 , -38.98138 , "1780.8+/-186" , "4695.18+/-115.5" , "1529.3+/-143.47" , "4493.4+/-912.99" , 0.518 , 0 , 1 , 2 , "0.917+/-0.043"
1314 , "PLCKERC545 G132.69+19.36" ,, 64.01458 , 78.15194 , 132.69092 , 19.3695 , "1977.9+/-332" , "3883.87+/-101.3" , "1496.3+/-125.29" , "4431+/-841.1" , 0.518 , 0 , 1 , 2 , "0.825+/-0.04"
1315 , "PLCKERC545 G224.59-44.68" ,, 64.03333 , -26.65056 , 224.59239 , -44.68699 , "2343.6+/-361" , "4512.44+/-73.5" , "1423.2+/-195.06" , "3210.8+/-2850.42" , 0.281 , 0 , 1 , 1 , "0.981+/-0.046"
1316 , "PLCKERC545 G186.02-29.84" ,, 64.05875 , 7.03444 , 186.02209 , -29.8436 , "7426.5+/-900" , "1.05e+4+/-150.7" , "6201.6+/-582.22" , "2.3e+4+/-2114.79" , 0.406 , 0 , 1 , 2 , "0.876+/-0.042"
1317 , "PLCKERC545 G185.84-29.70" ,, 64.07917 , 7.23806 , 185.84848 , -29.70504 , "6332.1+/-707" , "7099.82+/-151.7" , "5006.5+/-479.57" , "9786.2+/-3371.54" , 0.406 , 0 , 1 , 2 , "0.85+/-0.043"
1318 , "PLCKERC545 G163.95-11.53" ,, 64.16792 , 34.51667 , 163.95695 , -11.53867 , "5345.1+/-816" , "1.76e+4+/-435" , "3617.1+/-352.16" , "5474.5+/-4468.39" , 0.518 , 0 , 1 , 2 , "0.931+/-0.043"
1319 , "PLCKERC545 G181.70-26.66" ,, 64.23 , 11.98972 , 181.702 , -26.66392 , "4260.5+/-530" , "1.16e+4+/-282.7" , "3920+/-315.74" , "1.7e+4+/-2328.34" , 0.518 , 0 , 1 , 2 , "0.851+/-0.041"
1320 , "PLCKERC545 G161.22-08.72" ,, 64.27042 , 38.40611 , 161.2254 , -8.72701 , "3.0e+4+/-2712" , "3.88e+4+/-292.4" , "2.5e+4+/-1991.87" , "7.4e+4+/-4011.03" , 0.406 , 0 , 1 , 3 , "0.831+/-0.043"
1321 , "PLCKERC545 G179.12-24.65" ,, 64.30583 , 15.05917 , 179.12546 , -24.65528 , "6518.2+/-590" , "1.13e+4+/-189.6" , "5988+/-445.59" , "2.0e+4+/-2210.5" , 0.518 , 0 , 1 , 2 , "0.842+/-0.04"
1322 , "PLCKERC545 G274.50-41.19" ,, 64.41792 , -62.78222 , 274.50446 , -41.19075 , "3375.2+/-102" , "3448.08+/-54.8" , "3353.7+/-111.94" , "3512.5+/-288.02" , 0.281 , 0 , 0 , 1 , "0.983+/-0.045"
1323 , "PLCKERC545 G169.18-16.16" ,, 64.42667 , 27.65639 , 169.184 , -16.16167 , "8.8e+4+/-1e+4" , "2.40e+5+/-621.6" , "5.5e+4+/-8940.78" , "5.3e+5+/-7.47e+4" , 0.406 , 0 , 1 , 2 , "0.987+/-0.046"
1324 , "PLCKERC545 G211.32-41.24" ,, 64.43083 , -16.37278 , 211.32852 , -41.24386 , "1130.8+/-139" , "1658.8+/-72.6" , "937.4+/-125.46" , "2695.3+/-1104.89" , 0.281 , 0 , 1 , 3 , "0.854+/-0.041"
1325 , "PLCKERC545 G168.85-15.81" ,, 64.46708 , 28.12833 , 168.8536 , -15.81105 , "7.6e+4+/-1e+4" , "1.19e+5+/-557.4" , "6.2e+4+/-7477.4" , "8.1e+5+/-1.99e+5" , 0.406 , 0 , 1 , 2 , "0.962+/-0.044"
1326 , "PLCKERC545 G224.71-44.30" ,, 64.47417 , -26.65278 , 224.71812 , -44.30333 , "1415.1+/-127" , "2538.06+/-69.3" , "1244.9+/-115.8" , "2312.7+/-476.7" , 0.281 , 0 , 0 , 1 , "0.915+/-0.043"
1327 , "PLCKERC545 G145.74+07.25" ,, 64.49375 , 60.62111 , 145.74694 , 7.2586 , "1.3e+4+/-1704" , "2.26e+4+/-615.3" , "9768.9+/-715.69" , "1.5e+4+/-4622.26" , 0.406 , 0 , 1 , 2 , "0.892+/-0.042"
1328 , "PLCKERC545 G176.56-22.35" ,, 64.535 , 18.33778 , 176.56226 , -22.35877 , "7660.2+/-393" , "9532.1+/-250" , "6220.5+/-288.02" , "1.3e+4+/-671.09" , 0.406 , 0 , 1 , 2 , "0.841+/-0.043"
1329 , "PLCKERC545 G165.22-12.31" ,, 64.55125 , 33.08833 , 165.22483 , -12.31515 , "3380.9+/-356" , "7334.61+/-515.9" , "3195.9+/-289.56" , "1.7e+4+/-3140.88" , 0.518 , 0 , 1 , 2 , "0.848+/-0.041"
1330 , "PLCKERC545 G224.37-44.17" ,, 64.5525 , -26.38583 , 224.37721 , -44.17505 , "1610.1+/-308" , "2478.73+/-60.8" , "1369.3+/-134.9" , "1338.3+/-985.6" , 0.281 , 0 , 1 , 1 , "0.908+/-0.042"
1331 , "PLCKERC545 G178.85-24.12" ,, 64.56583 , 15.58667 , 178.8594 , -24.12384 , "6773.9+/-898" , "1.12e+4+/-161.5" , "5348.3+/-376.71" , "1.4e+4+/-1287.77" , 0.518 , 0 , 1 , 2 , "0.837+/-0.04"
1332 , "PLCKERC545 G150.86+02.20" ,, 64.65833 , 53.4375 , 150.86703 , 2.20002 , "4.2e+4+/-2669" , "4.80e+4+/-519.6" , "3.6e+4+/-1620.28" , "6.3e+4+/-3425.81" , 0.406 , 0 , 0 , 2 , "0.96+/-0.044"
1333 , "PLCKERC545 G183.33-27.27" ,, 64.66542 , 10.46556 , 183.33876 , -27.2785 , "5749+/-807" , "1.53e+4+/-274" , "4809.9+/-520.91" , "3.4e+4+/-2897.36" , 0.518 , 0 , 1 , 2 , "0.842+/-0.04"
1334 , "PLCKERC545 G168.78-15.50" ,, 64.6675 , 28.38222 , 168.7883 , -15.50828 , "2.5e+5+/-2e+4" , "3.92e+5+/-446.9" , "2.2e+5+/-1.23e+4" , "4.8e+5+/-2.42e+4" , 0.406 , 0 , 1 , 2 , "0.998+/-0.046"
1335 , "PLCKERC545 G171.67-18.06" ,, 64.68083 , 24.6175 , 171.67082 , -18.06932 , "2.1e+4+/-2453" , "3.38e+4+/-213" , "1.7e+4+/-1370.33" , "6.6e+4+/-9057.16" , 0.406 , 0 , 1 , 2 , "0.903+/-0.042"
1336 , "PLCKERC545 G171.15-17.55" ,, 64.72417 , 25.32639 , 171.15175 , -17.55976 , "5.9e+4+/-6008" , "1.31e+5+/-257.7" , "5.2e+4+/-4232.09" , "2.0e+5+/-1.25e+4" , 0.406 , 0 , 1 , 2 , "0.988+/-0.046"
1337 , "PLCKERC545 G191.46-32.29" ,, 64.7725 , 1.81417 , 191.46768 , -32.29527 , "3816.2+/-438" , "9309.67+/-187.3" , "3449.9+/-276.16" , "1.5e+4+/-2524.48" , 0.518 , 0 , 1 , 2 , "0.864+/-0.041"
1338 , "PLCKERC545 G144.47+08.72" ,, 64.80708 , 62.55 , 144.47786 , 8.72954 , "3.2e+4+/-3150" , "5.76e+4+/-301" , "2.6e+4+/-2086.51" , "1.1e+5+/-1.01e+4" , 0.406 , 0 , 1 , 2 , "0.98+/-0.046"
1339 , "PLCKERC545 G151.27+01.95" ,, 64.85958 , 52.97556 , 151.27713 , 1.95478 , "6.2e+4+/-3681" , "6.58e+4+/-481.2" , "5.2e+4+/-2463.79" , "8.2e+4+/-5748.1" , 0.406 , 0 , 0 , 2 , "0.984+/-0.046"
1340 , "PLCKERC545 G178.65-23.54" ,, 64.90083 , 16.09694 , 178.65882 , -23.54884 , "6422.9+/-1065" , "1.74e+4+/-179.7" , "4999.3+/-470.61" , "7302.7+/-6403.94" , 0.518 , 0 , 1 , 2 , "0.893+/-0.042"
1341 , "PLCKERC545 G169.82-16.14" ,, 64.91708 , 27.22167 , 169.8241 , -16.14285 , "7.4e+4+/-1e+4" , "2.92e+5+/-330.4" , "7.5e+4+/-8231.05" , "3.8e+5+/-5.09e+4" , 0.406 , 0 , 1 , 2 , "0.99+/-0.045"
1342 , "PLCKERC545 G161.60-08.38" ,, 64.92417 , 38.38389 , 161.60797 , -8.38066 , "5.7e+4+/-5740" , "5.89e+4+/-268.5" , "4.8e+4+/-3949.59" , "1.7e+5+/-1.42e+4" , 0.406 , 0 , 1 , 3 , "0.951+/-0.043"
1343 , "PLCKERC545 G151.17+02.12" ,, 64.93083 , 53.16833 , 151.17207 , 2.12216 , "2.3e+4+/-3986" , "2.22e+4+/-438.7" , "1.6e+4+/-1399.36" , "1.8e+4+/-9444.23" , 0.406 , 0 , 1 , 2 , "0.862+/-0.043"
1344 , "PLCKERC545 G150.83+02.47" ,, 64.94542 , 53.65778 , 150.83416 , 2.47653 , "2.0e+4+/-3110" , "3.13e+4+/-572.1" , "1.9e+4+/-1236.23" , "4.6e+4+/-4374.36" , 0.518 , 0 , 1 , 2 , "0.833+/-0.04"
1345 , "PLCKERC545 G223.74-43.68" ,, 64.96292 , -25.83222 , 223.74895 , -43.68761 , "1336.4+/-247" , "3073.27+/-73.6" , "1155.7+/-143.41" , "7084.3+/-2027.92" , 0.281 , 0 , 1 , 1 , "0.93+/-0.043"
1346 , "PLCKERC545 G181.00-25.18" ,, 65.00417 , 13.41333 , 181.00015 , -25.18129 , "4936.2+/-625" , "1.03e+4+/-223.7" , "4574.2+/-492.32" , "3.4e+4+/-6877.83" , 0.518 , 0 , 1 , 2 , "0.844+/-0.04"
1347 , "PLCKERC545 G172.33-18.24" ,, 65.00542 , 24.03667 , 172.33213 , -18.24292 , "3.0e+4+/-2092" , "4.24e+4+/-302.4" , "2.0e+4+/-1366.29" , "5.2e+4+/-3241.4" , 0.406 , 0 , 1 , 2 , "0.963+/-0.044"
1348 , "PLCKERC545 G264.30-43.38" ,, 65.01667 , -54.93889 , 264.30876 , -43.38457 , "5130+/-138" , "5583.39+/-53.2" , "4748.9+/-95.53" , "6017.8+/-281.35" , 0.281 , 0 , 0 , 1 , "1+/-0.045"
1349 , "PLCKERC545 G157.20-03.89" ,, 65.0225 , 44.64556 , 157.20873 , -3.89803 , "1.7e+4+/-2386" , "2.66e+4+/-498.1" , "1.3e+4+/-1677.89" , "1.2e+5+/-1.16e+4" , 0.406 , 0 , 1 , 2 , "0.843+/-0.04"
1350 , "PLCKERC545 G171.40-17.35" ,, 65.07708 , 25.28778 , 171.40811 , -17.35123 , "3.2e+4+/-5210" , "5.95e+4+/-239.8" , "2.4e+4+/-2993.96" , "2.1e+5+/-1.61e+4" , 0.406 , 0 , 1 , 2 , "0.938+/-0.043"
1351 , "PLCKERC545 G159.01-05.62" ,, 65.09625 , 42.14861 , 159.01522 , -5.62939 , "9049.7+/-1618" , "1.08e+4+/-323.4" , "6315.4+/-933.87" , "4.9e+4+/-9264.98" , 0.406 , 0 , 1 , 2 , "0.837+/-0.043"
1352 , "PLCKERC545 G136.68+16.21" ,, 65.10042 , 73.215 , 136.68643 , 16.21122 , "3470.4+/-412" , "7011.89+/-139.3" , "2535.7+/-285.63" , "1.2e+4+/-1359.82" , 0.406 , 0 , 1 , 3 , "0.898+/-0.042"
1353 , "PLCKERC545 G158.75-05.30" ,, 65.1575 , 42.56222 , 158.75336 , -5.30495 , "1.0e+4+/-821" , "1.21e+4+/-338.1" , "8229.3+/-556.57" , "2.3e+4+/-1762.09" , 0.406 , 0 , 1 , 2 , "0.857+/-0.043"
1354 , "PLCKERC545 G174.49-19.87" ,, 65.16333 , 21.425 , 174.49197 , -19.87872 , "1.5e+4+/-2204" , "2.76e+4+/-292.9" , "1.4e+4+/-1578.17" , "2.0e+4+/-1.02e+4" , 0.406 , 0 , 1 , 2 , "0.924+/-0.043"
1355 , "PLCKERC545 G223.74-43.50" ,, 65.16375 , -25.78444 , 223.74434 , -43.50056 , "1719.1+/-232" , "3816.08+/-86.6" , "1303+/-143" , "6709.4+/-1629.56" , 0.281 , 0 , 1 , 1 , "0.952+/-0.044"
1356 , "PLCKERC545 G157.51-04.04" ,, 65.18125 , 44.32611 , 157.51501 , -4.04471 , "4.0e+4+/-4326" , "7.05e+4+/-406.4" , "3.3e+4+/-2470.34" , "1.3e+5+/-9187.14" , 0.406 , 0 , 1 , 2 , "0.98+/-0.046"
1357 , "PLCKERC545 G133.80+18.75" ,, 65.19 , 76.95833 , 133.80497 , 18.7532 , "3647.7+/-394" , "1.23e+4+/-126.3" , "3065+/-233.54" , "9241.9+/-946.15" , 0.406 , 0 , 1 , 2 , "0.982+/-0.046"
1358 , "PLCKERC545 G174.65-19.96" ,, 65.19958 , 21.25333 , 174.6524 , -19.967 , "1.7e+4+/-2467" , "2.30e+4+/-236.8" , "1.1e+4+/-1233.29" , "7.5e+4+/-1.44e+4" , 0.406 , 0 , 1 , 2 , "0.924+/-0.043"
1359 , "PLCKERC545 G175.33-20.49" ,, 65.22958 , 20.42417 , 175.33573 , -20.49357 , "1.4e+4+/-1216" , "1.64e+4+/-264.6" , "1.2e+4+/-478.04" , "1.7e+4+/-745.79" , 0.406 , 0 , 0 , 2 , "0.932+/-0.043"
1360 , "PLCKERC545 G156.70-03.16" ,, 65.25208 , 45.51417 , 156.70996 , -3.16809 , "2.1e+4+/-2065" , "3.14e+4+/-463.4" , "1.7e+4+/-1278.75" , "2.7e+4+/-1.03e+4" , 0.518 , 0 , 1 , 2 , "0.826+/-0.04"
1361 , "PLCKERC545 G172.58-18.12" ,, 65.27417 , 23.93556 , 172.58449 , -18.12887 , "2.2e+4+/-1205" , "2.52e+4+/-238.7" , "2.1e+4+/-1063.49" , "3.2e+4+/-2329.1" , 0.406 , 0 , 0 , 2 , "0.894+/-0.042"
1362 , "PLCKERC545 G170.20-16.03" ,, 65.28667 , 27.0275 , 170.20542 , -16.03397 , "9.6e+4+/-9934" , "2.06e+5+/-286.5" , "6.9e+4+/-7865.77" , "3.5e+5+/-2.61e+4" , 0.406 , 0 , 1 , 2 , "0.985+/-0.046"
1363 , "PLCKERC545 G159.17-05.57" ,, 65.29458 , 42.07139 , 159.17439 , -5.57986 , "1.3e+4+/-2450" , "1.72e+4+/-424.3" , "1.1e+4+/-1210.38" , "4.2e+4+/-7100.94" , 0.406 , 0 , 1 , 2 , "0.908+/-0.043"
1364 , "PLCKERC545 G195.25-33.68" ,, 65.33458 , -1.60556 , 195.25264 , -33.68731 , "2627.3+/-367" , "6878+/-123.6" , "1797+/-218.52" , "9367.5+/-1676.32" , 0.518 , 0 , 1 , 2 , "0.908+/-0.042"
1365 , "PLCKERC545 G162.44-08.69" ,, 65.38208 , 37.57611 , 162.44568 , -8.69066 , "9.8e+4+/-6325" , "1.57e+5+/-338.9" , "6.7e+4+/-3740.98" , "1.6e+5+/-5.28e+4" , 0.406 , 0 , 1 , 2 , "0.981+/-0.046"
1366 , "PLCKERC545 G237.35-44.88" ,, 65.39292 , -35.62694 , 237.35508 , -44.88267 , "721.8+/-101" , "1206.78+/-50.3" , "683.2+/-98.87" , "2590.6+/-950.7" , 0.291 , 0 , 1 , 2 , "0.834+/-0.04"
