_id , ercsc100_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
20 , "PLCKERC100 G120.24+02.14"   ,, 6.51667 , 64.88861 , 120.24292 , 2.14947 , "1373.7+/-110" , "803.04+/-118.8" , "1390.3+/-56" , "628.4+/-548.91" , 0.981 , 1 , 1 , 2 , "0.876+/-0.044"
21 , "PLCKERC100 G119.78-06.02"   ,, 7.15458 , 56.71167 , 119.78716 , -6.02065 , "533+/-68" , "537.8+/-84.2" , "561.9+/-43.55" , "562.8+/-107.4" , 0.981 , 1 , 0 , 2 , "0.872+/-0.044"
22 , "PLCKERC100 G120.69+02.68"   ,, 7.46208 , 65.46389 , 120.6909 , 2.68624 , "1400.5+/-142" , "693.44+/-117.4" , "1568.1+/-81.03" , "3386.2+/-306.88" , 0.981 , 1 , 1 , 2 , "0.863+/-0.044"
23 , "PLCKERC100 G120.78-00.54"   ,, 8.25458 , 62.25028 , 120.78959 , -0.54469 , "850.2+/-115" , "536.06+/-98.6" , "762.8+/-48.87" , "1603.6+/-934.07" , 0.981 , 2 , 1 , 2 , "0.848+/-0.091"
24 , "PLCKERC100 G121.31+00.65"   ,, 9.22875 , 63.4775 , 121.31141 , 0.65158 , "1671.6+/-100" , "1271.3+/-121.7" , "1670.4+/-58.07" , "2927.5+/-173.83" , 0.981 , 0 , 0 , 2 , "0.968+/-0.045"
25 , "PLCKERC100 G068.01-86.34"   ,, 9.55833 , -24.98806 , 68.0153 , -86.34335 , "485.6+/-72" , "789.86+/-85.1" , "-264.4+/-166.04" , "624.7+/-106.26" , 0.981 , 1 , 0 , 2 , "0.948+/-0.044"
26 , "PLCKERC100 G115.22-64.79"   ,, 9.58292 , -2.115 , 115.22582 , -64.7905 , "682.7+/-84" , "607.17+/-85.8" , "701.8+/-61.12" , "917.1+/-189.11" , 0.981 , 0 , 0 , 1 , "0.889+/-0.044"
27 , "PLCKERC100 G121.74+00.22"   ,, 10.23125 , 63.07722 , 121.74232 , 0.22995 , "1385+/-114" , "689.62+/-117.4" , "1381.7+/-63.1" , "1222.9+/-1012.83" , 0.981 , 1 , 1 , 1 , "0.861+/-0.048"
28 , "PLCKERC100 G303.12-32.75"   ,, 11.19792 , -84.37111 , 303.12566 , -32.75461 , "371.4+/-55" , "448.25+/-63.5" , "403.1+/-33.16" , "647.6+/-117.48" , 0.748 , 0 , 0 , 4 , "0.891+/-0.044"
29 , "PLCKERC100 G122.00-07.08"   ,, 11.2175 , 55.77861 , 122.00148 , -7.0812 , "1182.5+/-81" , "986.74+/-86" , "1228.6+/-54.32" , "2754.3+/-236.5" , 0.981 , 1 , 1 , 1 , "0.969+/-0.045"
30 , "PLCKERC100 G121.41-37.95"   ,, 11.54042 , 24.90472 , 121.41469 , -37.95137 , "506.7+/-102" , "585.91+/-99.4" , "559.5+/-64.62" , "626.5+/-170.84" , 0.981 , 2 , 0 , 1 , "0.864+/-0.044"
31 , "PLCKERC100 G097.52-87.97"   ,, 11.89667 , -25.29222 , 97.52145 , -87.97115 , "1170.4+/-79" , "920.95+/-84.7" , "1179.5+/-53.58" , "1428.9+/-154.85" , 0.981 , 1 , 0 , 2 , "0.961+/-0.045"
32 , "PLCKERC100 G303.23-43.98"   ,, 12.09875 , -73.14 , 303.23856 , -43.98642 , "907.6+/-54" , "344.27+/-55.2" , "803.8+/-37.36" , "2080.3+/-177.06" , 0.748 , 0 , 1 , 5 , "0.858+/-0.042"
33 , "PLCKERC100 G303.30-59.49"   ,, 12.50875 , -57.63583 , 303.30167 , -59.49127 , "742.7+/-84" , "849.22+/-89.7" , "824.2+/-60.4" , "738.9+/-129.77" , 0.981 , 0 , 0 , 2 , "0.955+/-0.044"
34 , "PLCKERC100 G122.30-72.31"   ,, 12.66708 , -9.44694 , 122.3075 , -72.31795 , "905.8+/-84" , "630.35+/-87.7" , "875.8+/-59.29" , "1120.6+/-238.39" , 0.981 , 0 , 0 , 2 , "0.878+/-0.044"
35 , "PLCKERC100 G122.69-69.71"   ,, 12.77625 , -6.84 , 122.69408 , -69.71185 , "1299.8+/-89" , "1055+/-90.5" , "1334.8+/-59.81" , "1709.3+/-176.65" , 0.981 , 0 , 0 , 2 , "0.965+/-0.045"
36 , "PLCKERC100 G123.05-06.32"   ,, 13.0775 , 56.54833 , 123.05288 , -6.32308 , "6933.3+/-285" , "3093.08+/-96" , "5537.7+/-123.42" , "1.0e+4+/-275.33" , 0.981 , 0 , 0 , 2 , "1+/-0.044"
37 , "PLCKERC100 G123.11-00.89"   ,, 13.24458 , 61.97639 , 123.11292 , -0.89479 , "1031.4+/-96" , "523.73+/-96.2" , "1110.9+/-65.84" , "2547.2+/-276.77" , 0.981 , 1 , 1 , 2 , "0.85+/-0.084"
38 , "PLCKERC100 G300.90-60.09"   ,, 14.71292 , -57.00833 , 300.90774 , -60.09069 , "611.8+/-93" , "670.15+/-89.7" , "-" , "-16.7+/-1186.77" , 0.748 , 0 , 0 , 2 , "0.918+/-0.044"
39 , "PLCKERC100 G123.98-06.38"   ,, 14.75625 , 56.4725 , 123.98605 , -6.3836 , "1087.6+/-117" , "602.29+/-90.5" , "934.6+/-46.27" , "1850.5+/-200.67" , 0.981 , 1 , 1 , 2 , "0.86+/-0.052"
40 , "PLCKERC100 G302.07-44.94"   ,, 14.84792 , -72.17028 , 302.07182 , -44.94452 , "821.5+/-50" , "939.94+/-58.5" , "950.3+/-34.44" , "878.2+/-72.33" , 0.748 , 0 , 0 , 5 , "0.992+/-0.045"
41 , "PLCKERC100 G124.41-04.45"   ,, 15.6875 , 58.38889 , 124.41848 , -4.45019 , "1266.4+/-76" , "2099.76+/-97.2" , "1596.4+/-56.68" , "1315.6+/-93.96" , 0.981 , 0 , 0 , 1 , "1+/-0.044"
42 , "PLCKERC100 G170.56-85.81"   ,, 16.25208 , -24.26611 , 170.56675 , -85.81269 , "765.2+/-68" , "726.05+/-84.7" , "817.3+/-52.5" , "805.1+/-120.84" , 0.981 , 0 , 0 , 2 , "0.935+/-0.044"
43 , "PLCKERC100 G216.96-86.67"   ,, 16.59417 , -27.31278 , 216.96611 , -86.67366 , "591.4+/-83" , "504.84+/-79.6" , "578.9+/-53.62" , "1122.4+/-238.71" , 0.981 , 0 , 1 , 1 , "0.859+/-0.056"
44 , "PLCKERC100 G290.65-76.18"   ,, 16.6925 , -40.58056 , 290.65924 , -76.18014 , "1035.1+/-75" , "820.78+/-85.1" , "974.7+/-50.7" , "1407+/-163.7" , 0.748 , 0 , 0 , 2 , "0.966+/-0.045"
45 , "PLCKERC100 G124.64+02.51"   ,, 16.96333 , 65.33111 , 124.6452 , 2.51409 , "1119.7+/-171" , "714.4+/-118.8" , "1057.9+/-65.98" , "-126.4+/-248.53" , 0.981 , 0 , 0 , 3 , "0.854+/-0.07"
46 , "PLCKERC100 G131.82-60.99"   ,, 17.16042 , 1.58278 , 131.82525 , -60.99128 , "1941.1+/-94" , "2355.74+/-95.4" , "2204.9+/-59.62" , "2078.2+/-130.19" , 0.981 , 0 , 0 , 1 , "1+/-0.044"
47 , "PLCKERC100 G124.91-00.23"   ,, 17.17292 , 62.57194 , 124.91743 , -0.23304 , "1245+/-111" , "603.42+/-112.2" , "1080.3+/-74.58" , "1.1e+4+/-1494.67" , 0.981 , 2 , 1 , 3 , "0.855+/-0.068"
48 , "PLCKERC100 G128.18-30.53"   ,, 18.20417 , 32.12111 , 128.18729 , -30.53227 , "932.9+/-89" , "678.78+/-98.5" , "908+/-65.14" , "1081.3+/-183.47" , 0.981 , 0 , 0 , 2 , "0.885+/-0.044"
49 , "PLCKERC100 G126.56-12.91"   ,, 18.35542 , 49.80389 , 126.56802 , -12.91241 , "630.7+/-61" , "749.3+/-78.9" , "675.4+/-46.2" , "630+/-102.26" , 0.748 , 0 , 0 , 2 , "0.955+/-0.044"
50 , "PLCKERC100 G276.13-80.06"   ,, 18.36958 , -35.88778 , 276.13009 , -80.06498 , "564.9+/-98" , "477.05+/-81.9" , "528.7+/-58.18" , "1481.4+/-375.91" , 0.981 , 1 , 1 , 2 , "0.853+/-0.074"
51 , "PLCKERC100 G300.65-43.77"   ,, 18.58125 , -73.24806 , 300.65096 , -43.77862 , "718.3+/-49" , "445.03+/-71.4" , "638.2+/-29.57" , "1350.8+/-122.83" , 0.748 , 0 , 1 , 6 , "0.861+/-0.049"
52 , "PLCKERC100 G125.67-00.53"   ,, 18.74625 , 62.21111 , 125.67294 , -0.53519 , "2499.2+/-100" , "624.66+/-113.6" , "2053.7+/-69.16" , "4139.9+/-261.47" , 0.981 , 0 , 1 , 3 , "0.957+/-0.043"
53 , "PLCKERC100 G144.69-73.42"   ,, 19.05708 , -11.61306 , 144.69572 , -73.42843 , "1022.6+/-80" , "1493.34+/-89.1" , "1288.8+/-56.76" , "-1073.4+/-115.61" , 0.981 , 0 , 0 , 2 , "0.996+/-0.045"
54 , "PLCKERC100 G125.58+02.06"   ,, 19.10958 , 64.80917 , 125.58958 , 2.06666 , "1536.3+/-91" , "628.3+/-101.6" , "1360.1+/-64.84" , "4029.2+/-282.62" , 0.981 , 1 , 1 , 4 , "0.855+/-0.068"
55 , "PLCKERC100 G173.34-81.71"   ,, 19.72625 , -21.68222 , 173.34533 , -81.71111 , "858.8+/-75" , "946.43+/-81" , "962.3+/-55.15" , "905.1+/-121.93" , 0.748 , 0 , 0 , 2 , "0.975+/-0.045"
56 , "PLCKERC100 G213.54-83.52"   ,, 20.12625 , -27.01056 , 213.54847 , -83.52877 , "630.6+/-87" , "678.56+/-81.4" , "-556.9+/-85.5" , "987.5+/-886.29" , 0.748 , 0 , 1 , 2 , "0.927+/-0.044"
57 , "PLCKERC100 G126.35-00.47"   ,, 20.21833 , 62.20333 , 126.35646 , -0.47242 , "1535+/-224" , "623.41+/-114.9" , "1506.2+/-92.14" , "6265+/-7489.29" , 0.981 , 2 , 1 , 2 , "0.852+/-0.078"
58 , "PLCKERC100 G134.60-50.35"   ,, 20.44 , 11.82667 , 134.6083 , -50.35633 , "1090.8+/-98" , "1303.08+/-97" , "1232.9+/-68.64" , "1178.1+/-156.64" , 0.981 , 0 , 0 , 1 , "0.992+/-0.045"
59 , "PLCKERC100 G137.27-57.65"   ,, 20.49792 , 4.35944 , 137.27707 , -57.65871 , "919.2+/-82" , "688.2+/-92.8" , "856.8+/-63.83" , "1441.7+/-253.69" , 0.981 , 0 , 0 , 1 , "0.893+/-0.044"
60 , "PLCKERC100 G126.67-00.79"   ,, 20.81792 , 61.84 , 126.67887 , -0.79968 , "8365.3+/-215" , "3554.98+/-116.4" , "6676.2+/-147.04" , "1.2e+4+/-274.62" , 0.981 , 0 , 0 , 3 , "1+/-0.044"
61 , "PLCKERC100 G129.09-13.40"   ,, 22.02458 , 49.03 , 129.09499 , -13.40239 , "1050+/-70" , "1255.51+/-79.5" , "1268.5+/-44.2" , "1174.1+/-99.49" , 0.748 , 0 , 0 , 1 , "0.996+/-0.045"
62 , "PLCKERC100 G168.13-76.00"   ,, 23.19083 , -16.90667 , 168.1354 , -76.0065 , "1149.4+/-81" , "1198.43+/-88.3" , "1229.5+/-59.41" , "1160.6+/-131.72" , 0.981 , 0 , 0 , 2 , "0.984+/-0.045"
63 , "PLCKERC100 G267.83-75.33"   ,, 23.61 , -38.715 , 267.83291 , -75.33728 , "496.8+/-85" , "594.37+/-76.3" , "-" , "484.1+/-97.63" , 0.981 , 1 , 0 , 2 , "0.89+/-0.044"
64 , "PLCKERC100 G271.69-73.59"   ,, 23.99792 , -40.71667 , 271.69934 , -73.59741 , "697.3+/-74" , "436.24+/-81.1" , "630.4+/-51.61" , "1364.5+/-218.6" , 0.981 , 1 , 1 , 2 , "0.853+/-0.075"
65 , "PLCKERC100 G130.77-14.32"   ,, 24.23 , 47.85556 , 130.77932 , -14.32195 , "3720.8+/-106" , "3851.64+/-82.1" , "3851.5+/-48.02" , "3643.1+/-108.93" , 0.748 , 0 , 0 , 1 , "1+/-0.045"
66 , "PLCKERC100 G201.42-79.29"   ,, 24.405 , -24.52306 , 201.42927 , -79.29048 , "2128.9+/-80" , "2374.57+/-81.1" , "2364.6+/-56.61" , "2139.5+/-124.17" , 0.748 , 0 , 0 , 2 , "1+/-0.044"
67 , "PLCKERC100 G127.86+02.65"   ,, 24.62875 , 65.07083 , 127.86932 , 2.65163 , "859.6+/-110" , "576.1+/-99.3" , "949.8+/-49.31" , "2017.6+/-232.2" , 0.981 , 2 , 1 , 2 , "0.86+/-0.053"
68 , "PLCKERC100 G126.52+10.68"   ,, 25.15458 , 73.2125 , 126.52035 , 10.68441 , "955.1+/-77" , "497.65+/-81" , "890.3+/-50.81" , "2520.5+/-314.56" , 0.981 , 2 , 1 , 2 , "0.861+/-0.049"
69 , "PLCKERC100 G159.08-68.79"   ,, 25.35458 , -9.50472 , 159.08063 , -68.79236 , "824.7+/-97" , "880.14+/-91.3" , "865.5+/-62.89" , "778.6+/-134.44" , 0.981 , 0 , 0 , 1 , "0.949+/-0.044"
70 , "PLCKERC100 G128.76+00.02"   ,, 25.49208 , 62.32278 , 128.7623 , 0.02452 , "1149.6+/-115" , "585.3+/-112.6" , "919.8+/-61.65" , "3780.3+/-466.28" , 0.981 , 0 , 1 , 3 , "0.86+/-0.051"
71 , "PLCKERC100 G130.32-05.72"   ,, 26.21875 , 56.37417 , 130.32044 , -5.72889 , "564+/-66" , "424.38+/-80.4" , "555.6+/-48.44" , "741.4+/-149.2" , 0.981 , 2 , 0 , 1 , "0.854+/-0.072"
72 , "PLCKERC100 G218.04-78.08"   ,, 26.26958 , -27.55167 , 218.04905 , -78.08608 , "982.5+/-75" , "1057.48+/-84.8" , "1055.5+/-51.98" , "992.3+/-119.75" , 0.981 , 0 , 0 , 1 , "0.973+/-0.045"
73 , "PLCKERC100 G141.07-38.61"   ,, 28.08667 , 22.10472 , 141.0769 , -38.61113 , "1018+/-109" , "748.69+/-99.2" , "1017.5+/-73.65" , "997.7+/-185.11" , 0.981 , 0 , 0 , 2 , "0.906+/-0.044"
74 , "PLCKERC100 G130.38-00.77"   ,, 28.46583 , 61.18778 , 130.3823 , -0.77749 , "877.6+/-85" , "723.94+/-115.3" , "861.8+/-51.9" , "887.5+/-205.31" , 0.981 , 1 , 0 , 2 , "0.882+/-0.044"
75 , "PLCKERC100 G128.90+06.71"   ,, 29.47292 , 68.80833 , 128.90545 , 6.71084 , "1205.2+/-88" , "502.47+/-90.2" , "1000.4+/-53.14" , "1851.3+/-266.65" , 0.981 , 1 , 1 , 3 , "0.854+/-0.071"
76 , "PLCKERC100 G136.78-18.80"   ,, 30.65833 , 42.14389 , 136.78468 , -18.80475 , "573.6+/-70" , "501.14+/-77.8" , "504+/-49.81" , "509.1+/-125.69" , 0.748 , 0 , 0 , 1 , "0.893+/-0.044"
77 , "PLCKERC100 G186.06-70.23"   ,, 31.24958 , -17.04389 , 186.06168 , -70.23622 , "531.8+/-108" , "618.13+/-85.8" , "-370.7+/-81.13" , "347.8+/-101.7" , 0.981 , 0 , 0 , 2 , "0.868+/-0.044"
78 , "PLCKERC100 G140.59-28.13"   ,, 31.28792 , 32.19944 , 140.59026 , -28.13193 , "916.1+/-71" , "1379.43+/-91.9" , "-348.8+/-96.58" , "976.1+/-106.69" , 0.748 , 0 , 0 , 1 , "0.997+/-0.045"
79 , "PLCKERC100 G130.72+03.09"   ,, 31.43375 , 64.8325 , 130.72867 , 3.09172 , "1.1e+4+/-106" , "9760.03+/-122.4" , "1.1e+4+/-60.81" , "1.1e+4+/-124.86" , 0.981 , 0 , 0 , 3 , "1+/-0.045"
80 , "PLCKERC100 G132.17-00.72"   ,, 32.06542 , 60.76 , 132.17974 , -0.72488 , "856.4+/-101" , "649.19+/-120.9" , "762+/-57.34" , "1922.1+/-301.16" , 0.981 , 0 , 1 , 3 , "0.848+/-0.09"
81 , "PLCKERC100 G276.07-61.76"   ,, 32.715 , -51.01583 , 276.07659 , -61.76989 , "1346.6+/-79" , "1734.81+/-79.5" , "1672.6+/-55.59" , "1610.6+/-119.4" , 0.748 , 0 , 0 , 2 , "1+/-0.044"
82 , "PLCKERC100 G152.55-47.37"   ,, 32.78625 , 10.865 , 152.55049 , -47.37056 , "1071.8+/-101" , "1019.88+/-100.6" , "-333.4+/-121.36" , "1000.7+/-152.58" , 0.981 , 0 , 0 , 1 , "0.956+/-0.044"
83 , "PLCKERC100 G190.52-69.14"   ,, 33.0825 , -17.77639 , 190.52428 , -69.14181 , "622.7+/-98" , "528.08+/-82.6" , "550.8+/-61.99" , "497.4+/-133.85" , 0.981 , 0 , 0 , 1 , "0.859+/-0.056"
84 , "PLCKERC100 G131.50+04.57"   ,, 34.28292 , 66.0075 , 131.50055 , 4.5719 , "658.8+/-77" , "492.57+/-88.1" , "627+/-44.59" , "473.5+/-242.7" , 0.981 , 2 , 0 , 4 , "0.857+/-0.06"
85 , "PLCKERC100 G156.14-48.64"   ,, 34.32958 , 8.6125 , 156.14094 , -48.64292 , "1028.5+/-103" , "714.47+/-105.3" , "861+/-70.93" , "927.7+/-185.58" , 0.981 , 0 , 0 , 1 , "0.895+/-0.044"
86 , "PLCKERC100 G128.92+11.96"   ,, 34.3675 , 73.82528 , 128.92442 , 11.96305 , "1564.1+/-67" , "1424.34+/-92.3" , "1578.5+/-49.37" , "1736.1+/-126.31" , 0.748 , 0 , 0 , 3 , "0.997+/-0.044"
87 , "PLCKERC100 G132.96+00.72"   ,, 34.55417 , 61.89944 , 132.9601 , 0.72925 , "1930.7+/-145" , "982.34+/-145.1" , "1829.2+/-79.2" , "3424.7+/-308.06" , 0.981 , 0 , 0 , 2 , "0.848+/-0.089"
88 , "PLCKERC100 G133.42+00.10"   ,, 35.03125 , 61.15972 , 133.4205 , 0.10711 , "4039.9+/-151" , "1846.37+/-159.8" , "3537.4+/-101.99" , "6680.3+/-315.81" , 0.981 , 0 , 0 , 2 , "0.914+/-0.044"
89 , "PLCKERC100 G142.64-23.49"   ,, 35.315 , 35.91139 , 142.64695 , -23.49788 , "687.1+/-80" , "584.47+/-78.4" , "705.4+/-50.6" , "674.2+/-116.22" , 0.981 , 0 , 0 , 1 , "0.866+/-0.044"
90 , "PLCKERC100 G137.29-09.70"   ,, 35.53042 , 50.61861 , 137.29733 , -9.70625 , "646.3+/-80" , "461.66+/-75.9" , "673.5+/-51.86" , "1479+/-243.16" , 0.981 , 0 , 1 , 2 , "0.858+/-0.06"
91 , "PLCKERC100 G140.15-16.77"   ,, 35.67542 , 43.02028 , 140.15601 , -16.77822 , "914.7+/-87" , "785.29+/-80.6" , "855.1+/-50.22" , "1584.1+/-1553.48" , 0.981 , 0 , 1 , 1 , "0.941+/-0.044"
92 , "PLCKERC100 G140.41-17.39"   ,, 35.69125 , 42.355 , 140.41887 , -17.39452 , "521.8+/-73" , "428.78+/-78.1" , "518.9+/-52.44" , "619.3+/-153.5" , 0.981 , 2 , 0 , 2 , "0.853+/-0.074"
93 , "PLCKERC100 G159.71-49.10"   ,, 36.12083 , 7.00111 , 159.71653 , -49.1097 , "1269+/-98" , "1232.48+/-107.9" , "1302.4+/-66.36" , "1418.6+/-171.81" , 0.981 , 0 , 0 , 1 , "0.974+/-0.045"
94 , "PLCKERC100 G133.71+01.21"   ,, 36.41458 , 62.10083 , 133.71188 , 1.2175 , "6.5e+4+/-1631" , "4.54e+4+/-165.8" , "5.7e+4+/-833.8" , "5.4e+4+/-2985.56" , 0.981 , 0 , 0 , 2 , "1+/-0.045"
95 , "PLCKERC100 G262.71-64.02"   ,, 36.45083 , -45.03917 , 262.71685 , -64.02353 , "585.1+/-67" , "394.58+/-67.8" , "524.4+/-45.07" , "514.2+/-164.53" , 0.748 , 0 , 0 , 2 , "0.856+/-0.064"
96 , "PLCKERC100 G134.21+00.75"   ,, 37.06042 , 61.48472 , 134.21871 , 0.75281 , "1.1e+4+/-412" , "4872.41+/-165.8" , "9243.1+/-245.41" , "2.2e+4+/-637.8" , 0.981 , 0 , 1 , 2 , "0.999+/-0.044"
97 , "PLCKERC100 G132.13+06.24"   ,, 37.25542 , 67.35556 , 132.13736 , 6.24463 , "968.2+/-70" , "1299.32+/-90.8" , "-427.6+/-92.98" , "1079.2+/-102.38" , 0.981 , 0 , 0 , 2 , "0.992+/-0.045"
98 , "PLCKERC100 G134.54+00.31"   ,, 37.35 , 60.96 , 134.54081 , 0.3158 , "3122.9+/-294" , "767.17+/-137.6" , "2921+/-193.23" , "3.4e+4+/-3673.86" , 0.981 , 0 , 1 , 3 , "0.833+/-0.041"
99 , "PLCKERC100 G266.30-61.62"   ,, 37.8225 , -47.78528 , 266.3011 , -61.62346 , "815.6+/-77" , "359.74+/-71.5" , "710.6+/-46.2" , "1144.3+/-194.55" , 0.748 , 0 , 0 , 2 , "0.853+/-0.074"
100 , "PLCKERC100 G135.17-00.05"  ,, 38.26333 , 60.37972 , 135.17345 , -0.05413 , "3360.5+/-240" , "1039.91+/-167.8" , "2546.1+/-124.28" , "1.3e+4+/-846.28" , 0.981 , 0 , 1 , 4 , "0.885+/-0.043"
101 , "PLCKERC100 G134.79+00.96"  ,, 38.34875 , 61.47 , 134.79473 , 0.9691 , "2573+/-222" , "1481.85+/-154.3" , "2866.2+/-113.42" , "3295.9+/-628.84" , 0.981 , 0 , 0 , 3 , "0.86+/-0.051"
102 , "PLCKERC100 G134.83+01.34"  ,, 38.73792 , 61.80528 , 134.836 , 1.34998 , "1821.7+/-167" , "1209.27+/-167.8" , "1824+/-72.04" , "2733.5+/-210.29" , 0.981 , 1 , 0 , 2 , "0.852+/-0.1"
103 , "PLCKERC100 G283.18-51.30"  ,, 39.21667 , -61.59194 , 283.18663 , -51.30319 , "486.8+/-80" , "478.68+/-76.2" , "-" , "509.2+/-181.51" , 0.748 , 0 , 0 , 2 , "0.877+/-0.044"
104 , "PLCKERC100 G135.25+01.04"  ,, 39.28917 , 61.36528 , 135.25005 , 1.04805 , "4963.2+/-221" , "1389.27+/-156.1" , "3751.9+/-126.51" , "8615+/-1127.33" , 0.981 , 0 , 1 , 2 , "0.94+/-0.043"
105 , "PLCKERC100 G149.46-28.52"  ,, 39.46542 , 28.80778 , 149.46069 , -28.52457 , "1300.1+/-79" , "1600.48+/-83.3" , "1537.1+/-50.86" , "1409.8+/-109.45" , 0.981 , 0 , 0 , 1 , "0.998+/-0.044"
