_id , ercsc30_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
11 , "PLCKERC030 G328.86-81.59"  ,, 8.40625 , -34.61222 , 328.8672 , -81.599 , "742.3+/-122" , "481.75+/-114.7" , "-433.1+/-117.77" , "1069.7+/-257.26" , 5.336 , 1 , 0 , 2 , "0.805+/-0.05"
12 , "PLCKERC030 G067.67-86.35"  ,, 9.55125 , -25.01028 , 67.67644 , -86.35145 , "795.8+/-87" , "884.28+/-131" , "767.5+/-61.83" , "761.3+/-124.51" , 5.336 , 1 , 0 , 2 , "0.857+/-0.046"
13 , "PLCKERC030 G098.22-87.95"  ,, 11.91333 , -25.26556 , 98.22176 , -87.95332 , "1018.5+/-79" , "992.59+/-127.7" , "1069.4+/-64.16" , "1401+/-167.35" , 5.336 , 0 , 0 , 2 , "0.885+/-0.046"
14 , "PLCKERC030 G303.25-43.88"  ,, 12.0625 , -73.24167 , 303.2507 , -43.88454 , "3083.4+/-101" , "1169.74+/-117.5" , "2202.7+/-62.21" , "4995.4+/-502.64" , 4.343 , 0 , 1 , 4 , "0.95+/-0.048"
15 , "PLCKERC030 G303.25-59.50"  ,, 12.55625 , -57.62 , 303.2518 , -59.50735 , "1351.1+/-73" , "1522+/-110.4" , "1516.2+/-63.38" , "1394.7+/-126.48" , 5.336 , 0 , 0 , 1 , "0.954+/-0.047"
16 , "PLCKERC030 G122.83-69.68"  ,, 12.82583 , -6.8125 , 122.83645 , -69.68449 , "1299+/-91" , "1410.01+/-139" , "1414.9+/-75.86" , "1566.3+/-170.82" , 5.336 , 0 , 0 , 2 , "0.936+/-0.047"
17 , "PLCKERC030 G303.01-74.73"  ,, 12.82917 , -42.39528 , 303.01681 , -74.73286 , "1052.4+/-79" , "691.23+/-117.8" , "952.8+/-62.35" , "1746.1+/-225.04" , 5.336 , 2 , 0 , 2 , "0.814+/-0.049"
18 , "PLCKERC030 G123.09-06.28"  ,, 13.15625 , 56.58417 , 123.09642 , -6.28707 , "1.5e+4+/-119" , "1.16e+4+/-310" , "1.4e+4+/-88.54" , "1.7e+4+/-139.44" , 5.336 , 0 , 0 , 1 , "0.984+/-0.047"
19 , "PLCKERC030 G123.20+02.86"  ,, 13.525 , 65.735 , 123.20576 , 2.86487 , "4544.6+/-104" , "2246.63+/-308.6" , "3863.7+/-73.51" , "6863.1+/-207.74" , 5.336 , 0 , 0 , 2 , "0.941+/-0.047"
20 , "PLCKERC030 G126.44-64.29"  ,, 14.38208 , -1.46306 , 126.44279 , -64.29339 , "950+/-87" , "799.38+/-134.2" , "951.4+/-73.01" , "1098+/-172.56" , 5.336 , 1 , 0 , 2 , "0.818+/-0.049"
21 , "PLCKERC030 G124.57-32.50"  ,, 14.46375 , 30.34528 , 124.57388 , -32.50598 , "948.3+/-117" , "996.14+/-154.4" , "-352+/-104.35" , "880.1+/-153.09" , 5.336 , 0 , 0 , 1 , "0.847+/-0.046"
22 , "PLCKERC030 G301.08-60.14"  ,, 14.54333 , -56.96111 , 301.08764 , -60.14292 , "764.7+/-91" , "817.62+/-105.9" , "841.9+/-65.92" , "683.9+/-3070.33" , 4.343 , 0 , 1 , 2 , "0.857+/-0.046"
23 , "PLCKERC030 G124.43-04.47"  ,, 15.72417 , 58.36722 , 124.43868 , -4.47094 , "2039.8+/-111" , "1813+/-306.7" , "2142.7+/-55.83" , "2271.1+/-536.86" , 5.336 , 0 , 1 , 1 , "0.922+/-0.047"
24 , "PLCKERC030 G301.64-45.02"  ,, 15.82417 , -72.07278 , 301.64118 , -45.02565 , "2811+/-100" , "1718.23+/-117.5" , "2405.2+/-49.61" , "3984.7+/-114.32" , 4.343 , 0 , 0 , 6 , "0.968+/-0.048"
25 , "PLCKERC030 G170.74-85.79"  ,, 16.27958 , -24.26028 , 170.74722 , -85.79053 , "1433.5+/-76" , "1151.74+/-138.3" , "1378.3+/-63.17" , "1660.3+/-156.63" , 5.336 , 0 , 0 , 2 , "0.913+/-0.046"
26 , "PLCKERC030 G290.59-76.21"  ,, 16.70125 , -40.54278 , 290.59376 , -76.21488 , "1272.6+/-70" , "1392.78+/-120.1" , "1405.2+/-61.52" , "1425.5+/-129.11" , 4.343 , 0 , 0 , 2 , "0.952+/-0.047"
27 , "PLCKERC030 G131.82-60.99"  ,, 17.16042 , 1.58278 , 131.82525 , -60.99128 , "3477+/-96" , "3616.61+/-175.6" , "3680.5+/-74.04" , "3714.4+/-151.13" , 5.336 , 0 , 0 , 1 , "0.981+/-0.046"
28 , "PLCKERC030 G129.43-49.31"  ,, 17.2125 , 13.33278 , 129.43794 , -49.31862 , "1055.6+/-101" , "1168.81+/-146.7" , "1076.2+/-77.62" , "1023.4+/-152.18" , 5.336 , 0 , 0 , 1 , "0.874+/-0.046"
29 , "PLCKERC030 G144.69-73.42"  ,, 19.05708 , -11.61306 , 144.69572 , -73.42843 , "1062.2+/-81" , "1353.53+/-135.6" , "1263.7+/-69.63" , "1229.2+/-142.28" , 5.336 , 0 , 0 , 2 , "0.942+/-0.047"
30 , "PLCKERC030 G132.42-48.05"  ,, 19.39292 , 14.33139 , 132.42622 , -48.05791 , "920.6+/-118" , "859.08+/-137.2" , "378.4+/-128.91" , "-740.9+/-142.98" , 5.336 , 0 , 0 , 2 , "0.807+/-0.05"
31 , "PLCKERC030 G173.54-81.65"  ,, 19.79083 , -21.66667 , 173.54651 , -81.65639 , "1158+/-74" , "987.91+/-127.8" , "1213.5+/-66.23" , "1291.3+/-145.89" , 5.336 , 0 , 0 , 1 , "0.89+/-0.046"
32 , "PLCKERC030 G213.86-83.53"  ,, 20.11625 , -27.04694 , 213.86769 , -83.5393 , "721.1+/-100" , "672.78+/-120.2" , "NaN+/-NaN" , "0.4+/-40.54" , 4.343 , 0 , 0 , 2 , "0.816+/-0.049"
33 , "PLCKERC030 G134.60-50.35"  ,, 20.44 , 11.82667 , 134.6083 , -50.35633 , "1920.1+/-91" , "2026.46+/-142" , "2095.6+/-75.03" , "2062.8+/-155.28" , 5.336 , 0 , 0 , 2 , "0.96+/-0.048"
34 , "PLCKERC030 G126.64-00.79"  ,, 20.75042 , 61.84639 , 126.64646 , -0.79736 , "2794.6+/-121" , "2395+/-226.5" , "2851.5+/-53.43" , "3133.6+/-119.66" , 5.336 , 0 , 0 , 2 , "0.932+/-0.047"
35 , "PLCKERC030 G141.26-61.77"  ,, 21.41625 , -0.12611 , 141.26852 , -61.77328 , "1120.9+/-95" , "1053.13+/-132.5" , "1083.3+/-75.55" , "1056.2+/-154.02" , 5.336 , 0 , 0 , 2 , "0.866+/-0.046"
36 , "PLCKERC030 G129.09-13.44"  ,, 22.0175 , 48.98889 , 129.09637 , -13.44375 , "1209.6+/-66" , "1040.93+/-149.6" , "1184.9+/-55.93" , "1331.7+/-130.49" , 4.343 , 0 , 0 , 2 , "0.914+/-0.046"
37 , "PLCKERC030 G168.14-76.01"  ,, 23.18833 , -16.91417 , 168.1478 , -76.01364 , "1818.6+/-83" , "1539.23+/-132.2" , "1780.8+/-69.17" , "2039.5+/-166.16" , 5.336 , 0 , 0 , 1 , "0.949+/-0.047"
38 , "PLCKERC030 G288.29-63.81"  ,, 23.31833 , -52.10583 , 288.29526 , -63.817 , "843+/-69" , "690.94+/-109.8" , "824.1+/-57.51" , "905.5+/-132.73" , 4.343 , 0 , 0 , 2 , "0.827+/-0.048"
39 , "PLCKERC030 G267.76-75.36"  ,, 23.605 , -38.68417 , 267.76456 , -75.36322 , "805.2+/-72" , "1016.3+/-117" , "-439.5+/-79.88" , "849.8+/-106.71" , 4.343 , 1 , 0 , 2 , "0.914+/-0.046"
40 , "PLCKERC030 G130.79-14.33"  ,, 24.2475 , 47.84222 , 130.7938 , -14.33293 , "4947.5+/-77" , "4704.11+/-152.8" , "4902.9+/-53.95" , "5079.3+/-116.45" , 4.343 , 0 , 0 , 1 , "0.975+/-0.047"
41 , "PLCKERC030 G201.20-79.27"  ,, 24.40583 , -24.47833 , 201.20034 , -79.27728 , "2489+/-78" , "2672.31+/-132.4" , "2680.7+/-62.88" , "2671.7+/-131.3" , 5.336 , 0 , 0 , 2 , "0.978+/-0.046"
42 , "PLCKERC030 G133.94-28.63"  ,, 24.42667 , 33.24611 , 133.94678 , -28.63385 , "960.9+/-151" , "924.09+/-146.1" , "NaN+/-NaN" , "721.8+/-146.13" , 5.336 , 1 , 0 , 2 , "0.811+/-0.049"
43 , "PLCKERC030 G158.96-68.75"  ,, 25.3375 , -9.44944 , 158.96069 , -68.75459 , "839.3+/-104" , "907.25+/-131.7" , "810.9+/-69.39" , "737.8+/-132.75" , 5.336 , 0 , 0 , 1 , "0.837+/-0.047"
44 , "PLCKERC030 G218.16-78.06"  ,, 26.28833 , -27.57528 , 218.16523 , -78.06976 , "1094+/-84" , "983.29+/-128.4" , "1125.6+/-66.84" , "1191.4+/-150.57" , 5.336 , 0 , 0 , 1 , "0.88+/-0.046"
45 , "PLCKERC030 G141.08-38.56"  ,, 28.11 , 22.14361 , 141.0882 , -38.56767 , "1005.6+/-112" , "972.51+/-147" , "1051.3+/-84.43" , "991.9+/-162.87" , 5.336 , 0 , 0 , 1 , "0.827+/-0.048"
46 , "PLCKERC030 G272.77-66.92"  ,, 29.36708 , -46.14583 , 272.77858 , -66.92632 , "1061.7+/-77" , "663.58+/-106.1" , "924.5+/-59.8" , "2296.5+/-297.95" , 4.343 , 1 , 1 , 2 , "0.812+/-0.049"
47 , "PLCKERC030 G173.21-67.21"  ,, 30.56125 , -11.54361 , 173.21207 , -67.21243 , "878.1+/-99" , "865.9+/-123.5" , "838.2+/-72.67" , "1467+/-259.06" , 5.336 , 0 , 0 , 2 , "0.836+/-0.047"
48 , "PLCKERC030 G147.87-44.06"  ,, 31.165 , 15.23528 , 147.87539 , -44.06118 , "1021.7+/-102" , "885.76+/-134.7" , "1014.5+/-82.2" , "1787.6+/-285.8" , 5.336 , 0 , 0 , 1 , "0.819+/-0.049"
49 , "PLCKERC030 G140.55-28.11"  ,, 31.26167 , 32.22778 , 140.55592 , -28.11236 , "2172.3+/-84" , "2570.72+/-153.4" , "2463+/-59.66" , "2200.8+/-111.96" , 5.336 , 0 , 0 , 1 , "0.974+/-0.047"
50 , "PLCKERC030 G186.09-70.21"  ,, 31.27667 , -17.03944 , 186.0929 , -70.21248 , "844.1+/-94" , "954.89+/-120.9" , "-472.1+/-89.62" , "1279+/-190.02" , 5.336 , 1 , 0 , 2 , "0.856+/-0.046"
51 , "PLCKERC030 G130.73+03.08"  ,, 31.44042 , 64.82778 , 130.73286 , 3.08781 , "1.9e+4+/-96" , "1.91e+4+/-652.2" , "2.0e+4+/-61.01" , "2.0e+4+/-126.03" , 5.336 , 0 , 0 , 3 , "0.991+/-0.046"
52 , "PLCKERC030 G276.01-61.75"  ,, 32.76625 , -51.01194 , 276.01927 , -61.75244 , "1901.4+/-68" , "1926.91+/-115.6" , "2055.2+/-56.42" , "2097.2+/-118.65" , 4.343 , 0 , 0 , 2 , "0.973+/-0.047"
53 , "PLCKERC030 G152.61-47.29"  ,, 32.86083 , 10.91556 , 152.61383 , -47.29273 , "1077.3+/-109" , "1012.5+/-134.6" , "1111.9+/-87.7" , "2703.1+/-417.38" , 5.336 , 0 , 1 , 2 , "0.84+/-0.046"
54 , "PLCKERC030 G128.95+11.97"  ,, 34.47042 , 73.82444 , 128.95242 , 11.97176 , "2920.2+/-62" , "2900.64+/-143" , "3018.9+/-50.58" , "3117.8+/-107.47" , 4.343 , 0 , 0 , 4 , "0.98+/-0.047"
55 , "PLCKERC030 G162.17-54.39"  ,, 34.48208 , 1.75417 , 162.17289 , -54.39134 , "2452.9+/-101" , "2129.84+/-165.5" , "2419.2+/-82.25" , "2902.7+/-202.76" , 5.336 , 0 , 0 , 1 , "0.961+/-0.048"
56 , "PLCKERC030 G142.59-23.49"  ,, 35.26542 , 35.92694 , 142.59997 , -23.49814 , "1323.1+/-85" , "1117.25+/-121.2" , "1301.6+/-60.71" , "1491.1+/-145.2" , 5.336 , 1 , 0 , 1 , "0.898+/-0.046"
57 , "PLCKERC030 G239.82-69.02"  ,, 35.715 , -34.74111 , 239.82859 , -69.02974 , "968.5+/-61" , "712.68+/-109" , "939.7+/-53.42" , "2133.6+/-224.09" , 4.343 , 1 , 1 , 2 , "0.86+/-0.046"
58 , "PLCKERC030 G140.23-16.76"  ,, 35.77958 , 43.00694 , 140.23537 , -16.76307 , "1361.5+/-79" , "1699.09+/-128.3" , "1557.1+/-65.59" , "1186.2+/-131.9" , 5.336 , 0 , 0 , 1 , "0.96+/-0.048"
59 , "PLCKERC030 G159.80-49.10"  ,, 36.17375 , 6.97056 , 159.8092 , -49.10719 , "1400.5+/-97" , "1462.65+/-163" , "1514.4+/-81.15" , "1982.1+/-210.24" , 5.336 , 0 , 0 , 1 , "0.921+/-0.047"
60 , "PLCKERC030 G144.32-24.62"  ,, 36.52125 , 34.28889 , 144.32428 , -24.62053 , "924.8+/-78" , "667.22+/-126.9" , "837.6+/-63.4" , "2864.8+/-417.25" , 5.336 , 1 , 1 , 1 , "0.802+/-0.05"
61 , "PLCKERC030 G133.75+01.25"  ,, 36.52958 , 62.12139 , 133.75479 , 1.25585 , "1.2e+5+/-1996" , "8.53e+4+/-2344.3" , "1.1e+5+/-867.04" , "1.3e+5+/-2313.54" , 5.336 , 0 , 0 , 4 , "0.982+/-0.047"
62 , "PLCKERC030 G132.15+06.22"  ,, 37.2825 , 67.32861 , 132.1572 , 6.22351 , "1119.9+/-65" , "1276.95+/-134.1" , "-490.4+/-87.05" , "1148+/-104.93" , 5.336 , 0 , 0 , 3 , "0.941+/-0.047"
63 , "PLCKERC030 G157.10-42.70"  ,, 37.96417 , 13.40667 , 157.10013 , -42.70517 , "1610.4+/-95" , "1544.02+/-139.5" , "1664.7+/-83.34" , "1766.3+/-188.55" , 5.336 , 0 , 0 , 2 , "0.927+/-0.047"
64 , "PLCKERC030 G135.15+00.93"  ,, 39.01333 , 61.30333 , 135.15271 , 0.93898 , "3.1e+4+/-2122" , "8657.16+/-902.3" , "1.7e+4+/-911.54" , "2.2e+5+/-1.88e+4" , 5.336 , 0 , 1 , 3 , "0.89+/-0.045"
65 , "PLCKERC030 G149.47-28.54"  ,, 39.46958 , 28.77889 , 149.47941 , -28.54869 , "2084.6+/-71" , "1915.43+/-141.9" , "2168.7+/-60.05" , "2569.6+/-145.92" , 5.336 , 0 , 0 , 1 , "0.968+/-0.048"
66 , "PLCKERC030 G156.83-39.13"  ,, 39.6925 , 16.56639 , 156.83653 , -39.13706 , "969.2+/-74" , "1087.34+/-138" , "1091+/-61.77" , "985.2+/-114.69" , 5.336 , 0 , 0 , 2 , "0.901+/-0.046"
67 , "PLCKERC030 G174.10-54.28"  ,, 39.93583 , -2.54944 , 174.10097 , -54.28643 , "881.3+/-115" , "925.25+/-147.6" , "NaN+/-NaN" , "-531.2+/-174.24" , 5.336 , 1 , 0 , 1 , "0.841+/-0.046"
68 , "PLCKERC030 G182.07-57.87"  ,, 40.32875 , -8.24722 , 182.07717 , -57.87523 , "896+/-95" , "1063.06+/-127.1" , "971.6+/-76.45" , "912.2+/-147.23" , 5.336 , 0 , 0 , 2 , "0.872+/-0.046"
69 , "PLCKERC030 G161.82-43.29"  ,, 40.60917 , 11.03417 , 161.82959 , -43.29805 , "1157.9+/-84" , "914.34+/-134.8" , "1152.1+/-79.82" , "1624.2+/-210.33" , 5.336 , 0 , 0 , 1 , "0.85+/-0.046"
70 , "PLCKERC030 G261.87-60.08"  ,, 41.49417 , -46.8825 , 261.87947 , -60.08313 , "545.5+/-89" , "804.01+/-114.7" , "557.1+/-46.95" , "489+/-77.27" , 4.343 , 1 , 0 , 3 , "0.889+/-0.046"
71 , "PLCKERC030 G272.48-54.60"  ,, 43.38625 , -54.69583 , 272.481 , -54.60446 , "2383.3+/-67" , "1860.55+/-106.2" , "2341.8+/-53.41" , "2909.2+/-131.79" , 4.343 , 0 , 0 , 3 , "0.974+/-0.047"
72 , "PLCKERC030 G137.87+01.51"  ,, 44.59625 , 60.65028 , 137.87803 , 1.51666 , "2.4e+4+/-1053" , "1.06e+4+/-960.6" , "1.4e+4+/-571.38" , "2.9e+4+/-2683.4" , 5.336 , 0 , 1 , 2 , "0.979+/-0.046"
73 , "PLCKERC030 G177.34-49.23"  ,, 44.93625 , -0.40806 , 177.34402 , -49.23107 , "914+/-85" , "731.29+/-134.2" , "985.5+/-75.75" , "1253.1+/-193.57" , 5.336 , 1 , 0 , 2 , "0.796+/-0.051"
74 , "PLCKERC030 G144.96-09.84"  ,, 45.88875 , 47.29806 , 144.96719 , -9.84196 , "1291.7+/-68" , "1381.29+/-116.7" , "1452.9+/-58.43" , "1681.8+/-136.92" , 5.336 , 0 , 0 , 3 , "0.945+/-0.047"
75 , "PLCKERC030 G280.20-48.70"  ,, 45.96833 , -62.16889 , 280.20119 , -48.70125 , "1540.1+/-74" , "1768.97+/-127.1" , "1745.2+/-58.22" , "1671.1+/-114.59" , 5.336 , 0 , 0 , 2 , "0.966+/-0.048"
76 , "PLCKERC030 G140.83-01.10"  ,, 47.13083 , 56.925 , 140.83259 , -1.10433 , "5878.3+/-187" , "1797.78+/-236.6" , "4584.3+/-137.84" , "1.4e+4+/-391.18" , 5.336 , 0 , 1 , 3 , "0.881+/-0.044"
77 , "PLCKERC030 G174.94-44.50"  ,, 47.15458 , 4.07306 , 174.94053 , -44.50832 , "1169.8+/-71" , "1358.32+/-128.1" , "1295.8+/-59.48" , "1185.6+/-112.09" , 4.343 , 0 , 0 , 2 , "0.948+/-0.047"
78 , "PLCKERC030 G169.18-39.71"  ,, 47.26625 , 10.48611 , 169.18169 , -39.71938 , "1036.6+/-86" , "884.93+/-139.9" , "1164.9+/-66.36" , "866.2+/-195.93" , 5.336 , 0 , 0 , 1 , "0.854+/-0.046"
79 , "PLCKERC030 G278.17-48.88"  ,, 47.51625 , -61.04278 , 278.17853 , -48.88727 , "877.7+/-87" , "683.76+/-120.7" , "1041.1+/-73.35" , "2200.8+/-278.34" , 5.336 , 0 , 1 , 2 , "0.804+/-0.05"
80 , "PLCKERC030 G293.44-37.53"  ,, 48.00625 , -76.87806 , 293.44541 , -37.53794 , "1281.3+/-36" , "1124.75+/-92.7" , "1337.9+/-29.06" , "1496.6+/-64.67" , 4.343 , 0 , 0 , 6 , "0.969+/-0.048"
81 , "PLCKERC030 G150.59-13.25"  ,, 49.97 , 41.50528 , 150.5918 , -13.25848 , "1.7e+4+/-98" , "1.74e+4+/-129.6" , "1.8e+4+/-65.55" , "1.7e+4+/-131.97" , 5.336 , 0 , 0 , 3 , "0.984+/-0.047"
82 , "PLCKERC030 G170.63-36.22"  ,, 50.50167 , 12.3375 , 170.63196 , -36.2294 , "1355.3+/-93" , "870.72+/-126.3" , "1291.9+/-67.05" , "2585.3+/-247.9" , 5.336 , 0 , 1 , 1 , "0.799+/-0.051"
83 , "PLCKERC030 G240.02-56.83"  ,, 50.50833 , -37.11806 , 240.02679 , -56.83101 , "1.1e+4+/-162" , "8094.33+/-390.2" , "8936.1+/-141.24" , "1.4e+4+/-227.79" , 5.336 , 0 , 0 , 2 , "0.985+/-0.047"
84 , "PLCKERC030 G143.79-01.62"  ,, 51.14083 , 54.91833 , 143.7997 , -1.62611 , "3977+/-126" , "1822.33+/-208.5" , "3006.1+/-89.19" , "9970+/-452.18" , 5.336 , 0 , 1 , 3 , "0.911+/-0.046"
85 , "PLCKERC030 G163.61-28.02"  ,, 51.35917 , 22.42833 , 163.61377 , -28.02481 , "1033+/-74" , "1186.97+/-127.4" , "1115.3+/-62.35" , "1096.1+/-122.68" , 5.336 , 0 , 0 , 1 , "0.931+/-0.047"
86 , "PLCKERC030 G216.89-54.26"  ,, 52.47167 , -23.95611 , 216.89329 , -54.26342 , "884.7+/-100" , "824.73+/-118.7" , "840.6+/-65.7" , "-970.3+/-153.24" , 5.336 , 1 , 0 , 1 , "0.83+/-0.047"
87 , "PLCKERC030 G244.77-54.05"  ,, 53.58583 , -40.14806 , 244.77151 , -54.05173 , "2345.3+/-61" , "2249.5+/-122" , "2400.9+/-51.56" , "2350.9+/-105.28" , 4.343 , 0 , 0 , 3 , "0.98+/-0.046"
88 , "PLCKERC030 G159.01-18.79"  ,, 54.1125 , 32.275 , 159.01245 , -18.79765 , "2893+/-275" , "3006.28+/-207.2" , "2142.4+/-116.94" , "1.7e+4+/-2446.44" , 5.336 , 0 , 1 , 3 , "0.902+/-0.046"
89 , "PLCKERC030 G201.23-48.92"  ,, 54.18458 , -13.015 , 201.23487 , -48.92737 , "924.9+/-68" , "832.18+/-118.6" , "940.4+/-56.27" , "1009.8+/-129.38" , 4.343 , 1 , 0 , 1 , "0.87+/-0.046"
90 , "PLCKERC030 G187.98-42.48"  ,, 54.85208 , -1.78556 , 187.98989 , -42.48133 , "1490.2+/-74" , "1957.54+/-136.7" , "1820.9+/-64.51" , "1728.4+/-122.87" , 4.343 , 0 , 0 , 2 , "0.97+/-0.048"
91 , "PLCKERC030 G213.79-51.22"  ,, 55.10458 , -21.34083 , 213.79886 , -51.22385 , "806+/-65" , "708.75+/-105.3" , "803.8+/-53.92" , "852.1+/-117.2" , 4.343 , 0 , 0 , 1 , "0.841+/-0.046"
92 , "PLCKERC030 G160.46-18.16"  ,, 55.85083 , 31.89806 , 160.46932 , -18.16363 , "6521.6+/-266" , "1586.01+/-198.9" , "4300.6+/-138.6" , "9227.9+/-1557.84" , 5.336 , 0 , 1 , 3 , "0.859+/-0.043"
93 , "PLCKERC030 G224.48-50.96"  ,, 57.0975 , -27.80556 , 224.48926 , -50.96019 , "939.3+/-61" , "630.31+/-100.6" , "884.6+/-50.28" , "1511.1+/-163.76" , 4.343 , 0 , 0 , 2 , "0.807+/-0.05"
94 , "PLCKERC030 G207.23-47.55"  ,, 57.19167 , -16.07667 , 207.23841 , -47.55979 , "649+/-83" , "693.57+/-127.8" , "617.1+/-54.73" , "1010.4+/-172.38" , 4.343 , 1 , 0 , 2 , "0.848+/-0.046"
95 , "PLCKERC030 G148.33-00.66"  ,, 58.30833 , 52.99556 , 148.3324 , -0.66716 , "4529.4+/-129" , "1486.03+/-200" , "4050+/-86.36" , "6922.9+/-244.25" , 5.336 , 2 , 0 , 4 , "0.895+/-0.045"
96 , "PLCKERC030 G169.08-22.50"  ,, 59.35083 , 23.26889 , 169.08504 , -22.50403 , "890.2+/-77" , "704.27+/-124.9" , "899.8+/-62.29" , "1800.2+/-233.83" , 5.336 , 0 , 1 , 2 , "0.817+/-0.049"
97 , "PLCKERC030 G179.82-31.10"  ,, 59.6775 , 10.40889 , 179.82234 , -31.10611 , "869.2+/-108" , "1050.08+/-135.6" , "882.5+/-67.48" , "2192.4+/-325.91" , 5.336 , 0 , 1 , 1 , "0.869+/-0.046"
98 , "PLCKERC030 G144.34+05.29"  ,, 59.71958 , 60.1225 , 144.34238 , 5.29206 , "1175.3+/-65" , "1363.1+/-146.4" , "1289.6+/-59.77" , "1163.8+/-113.08" , 5.336 , 0 , 0 , 2 , "0.944+/-0.047"
99 , "PLCKERC030 G150.36-01.65"  ,, 59.79667 , 50.93139 , 150.36144 , -1.65998 , "1.5e+4+/-844" , "1.29e+4+/-562.8" , "1.1e+4+/-474.59" , "5.3e+4+/-2940.71" , 5.336 , 0 , 1 , 3 , "0.98+/-0.049"
100 , "PLCKERC030 G231.26-48.51" ,, 60.58708 , -31.805 , 231.26605 , -48.51099 , "824.7+/-62" , "648.95+/-109.2" , "767+/-50.84" , "3178.7+/-514.5" , 4.343 , 0 , 1 , 1 , "0.846+/-0.046"
101 , "PLCKERC030 G160.65-12.21" ,, 60.73042 , 36.26694 , 160.65269 , -12.21659 , "1.6e+4+/-588" , "8803.68+/-335.7" , "1.1e+4+/-396.43" , "6.1e+4+/-943.43" , 5.336 , 0 , 1 , 2 , "0.969+/-0.048"
102 , "PLCKERC030 G168.04-19.64" ,, 60.78333 , 25.98889 , 168.04145 , -19.64985 , "1494.6+/-72" , "1394.69+/-122.9" , "1563.5+/-62.91" , "1663.4+/-139.75" , 5.336 , 0 , 0 , 3 , "0.947+/-0.047"
103 , "PLCKERC030 G237.77-48.49" ,, 60.95667 , -36.10333 , 237.77207 , -48.49768 , "3590.7+/-65" , "3513.09+/-129.6" , "3704.3+/-45.82" , "3679.9+/-94.02" , 4.343 , 0 , 0 , 2 , "0.98+/-0.049"
104 , "PLCKERC030 G241.26-47.90" ,, 61.72083 , -38.42556 , 241.26421 , -47.90953 , "1067.6+/-57" , "1452.12+/-110.2" , "1284+/-45.22" , "1180.7+/-86.66" , 4.343 , 0 , 0 , 2 , "0.967+/-0.048"
