_id , pccs1f143_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
1000 , "PCCS1 143 G170.64-00.22 " ,, 80.10167 , 36.65278 , 170.64772 , -0.229 , "989.1+/-64.1" , "1923.2+/-283.8" , "1627.7+/-89.6" , "5112.8+/-221.7" , 0.7 , "Yes" , 12 , 2 , "PLCKERC143 G170.72-00.12" , "22.6+/-1.3" , "9.8+/-0.6" , "142.7+/-0.000" , 14.9
1001 , "PCCS1 143 G195.51-16.45 " ,, 80.14458 , 7.25667 , 195.51346 , -16.45775 , "210.7+/-42.5" , "310+/-501.3" , "154.4+/-126.7" , "175.5+/-160.9" , 0.7 , "No" , 42 , 2 , " " , "8.3+/-8.1" , "6.3+/-6.2" , "179.7+/-0.000" , 7.2
1002 , "PCCS1 143 G207.56-22.79 " ,, 80.15167 , -5.7375 , 207.56891 , -22.7942 , "266.4+/-47.2" , "754.8+/-324.9" , "467.9+/-103.8" , "-" , 0.7 , "Not available" , 10 , 1 , " " , "-" , "-" , "-" , -9.9
1003 , "PCCS1 143 G165.60+03.34 " ,, 80.18083 , 42.83222 , 165.60406 , 3.34581 , "263+/-48.5" , "593.2+/-235.3" , "413.5+/-51.9" , "1055.3+/-115.6" , 0.7 , "Yes" , 7 , 2 , "PLCKERC143 G165.61+03.35" , "13.2+/-1.9" , "10.6+/-1.5" , "166.9+/-0.000" , 11.8
1004 , "PCCS1 143 G195.31-16.25 " ,, 80.22042 , 7.51944 , 195.31937 , -16.25762 , "359+/-49.4" , "1034.3+/-319.6" , "802.6+/-99.3" , "-" , 0.7 , "Not available" , 47 , 2 , "PLCKERC143 G195.32-16.25" , "-" , "-" , "-" , -9.9
1005 , "PCCS1 143 G187.40-11.34 " ,, 80.29375 , 16.63806 , 187.40742 , -11.34191 , "556+/-39.9" , "714.2+/-250.4" , "717.5+/-58.2" , "1256.4+/-124.6" , 0.7 , "Yes" , 2 , 1 , "PLCKERC143 G187.40-11.33" , "13.3+/-1.6" , "9.2+/-1.1" , "18.5+/-0.000" , 11.1
1006 , "PCCS1 143 G183.60-08.70 " ,, 80.44167 , 21.21694 , 183.60218 , -8.70641 , "331.9+/-40.8" , "354.4+/-250.2" , "321.9+/-65.2" , "1568+/-270.7" , 0.7 , "Yes" , 4 , 1 , " " , "27.4+/-4.9" , "11.2+/-2.6" , "125.4+/-0.000" , 17.5
1007 , "PCCS1 143 G171.93-00.77 " ,, 80.45083 , 35.2825 , 171.9347 , -0.77738 , "359.9+/-72.4" , "-" , "78.8+/-61.3" , "-" , 0.7 , "Not available" , 20 , 1 , " " , "-" , "-" , "-" , -9.9
1008 , "PCCS1 143 G280.40-33.05 " ,, 80.46167 , -69.6725 , 280.40083 , -33.05123 , "270.7+/-38" , "359+/-314.9" , "375.5+/-75.1" , "895.9+/-112.7" , 0.7 , "Yes" , 199 , 2 , " " , "17.8+/-1.9" , "7.3+/-1.2" , "3.6+/-0.000" , 11.4
1009 , "PCCS1 143 G170.81+00.05 " ,, 80.5125 , 36.67972 , 170.81319 , 0.05736 , "402.7+/-63.2" , "1111.4+/-188.2" , "862.7+/-87.4" , "3042.8+/-151.6" , 0.7 , "Yes" , 8 , 2 , " " , "24.7+/-1.6" , "10.1+/-0.7" , "146.9+/-0.000" , 15.8
1010 , "PCCS1 143 G168.02+01.98 " ,, 80.515 , 40.06528 , 168.02641 , 1.9804 , "214.1+/-45" , "245.5+/-250" , "311.1+/-43.4" , "329.7+/-105.9" , 0.7 , "No" , 4 , 2 , " " , "12.7+/-4.6" , "7.3+/-2.7" , "83.2+/-0.000" , 9.6
1011 , "PCCS1 143 G173.41-01.73 " ,, 80.515 , 33.52083 , 173.41546 , -1.73411 , "742.5+/-65.5" , "3529.7+/-679.9" , "2678+/-240.8" , "-" , 0.7 , "Not available" , 22 , 1 , "PLCKERC143 G173.42-01.73" , "-" , "-" , "-" , -9.9
1012 , "PCCS1 143 G205.78-21.51 " ,, 80.53333 , -3.68139 , 205.78733 , -21.51014 , "407.1+/-49.9" , "733.7+/-103.2" , "585.4+/-29" , "996.4+/-46.2" , 0.7 , "No" , 10 , 2 , "PLCKERC143 G205.79-21.50" , "11.4+/-0.6" , "9+/-0.5" , "173.9+/-0.000" , 10.1
1013 , "PCCS1 143 G278.38-33.32 " ,, 80.57083 , -67.96417 , 278.38461 , -33.32013 , "822.1+/-49.5" , "2685.7+/-430.6" , "2355.5+/-100.4" , "6639.8+/-207.5" , 0.7 , "Yes" , 156 , 2 , "PLCKERC143 G278.38-33.32" , "16.6+/-0.7" , "11.8+/-0.6" , "140.4+/-0.000" , 14
1014 , "PCCS1 143 G275.66-33.65 " ,, 80.62417 , -65.66972 , 275.66328 , -33.65818 , "220.2+/-33.4" , "304+/-245.6" , "239.9+/-39.1" , "611.2+/-93" , 0.7 , "Yes" , 77 , 1 , " " , "17.5+/-1.5" , "7.1+/-1.4" , "179.6+/-0.000" , 11.2
1015 , "PCCS1 143 G270.23-34.15 " ,, 80.68708 , -61.13639 , 270.23326 , -34.15778 , "226.1+/-27.6" , "75.4+/-167.5" , "3.7+/-36.6" , "-" , 0.7 , "Not available" , 245 , 1 , " " , "-" , "-" , "-" , -9.9
1016 , "PCCS1 143 G276.87-33.46 " ,, 80.7225 , -66.69917 , 276.87802 , -33.46646 , "275.4+/-34.9" , "202.3+/-245.9" , "218.6+/-51.5" , "623.1+/-104.4" , 0.7 , "Yes" , 136 , 1 , "PLCKERC143 G276.87-33.46" , "20+/-1.8" , "8.2+/-1.8" , "68+/-0.000" , 12.8
1017 , "PCCS1 143 G240.59-32.69 " ,, 80.75875 , -36.44278 , 240.5927 , -32.6992 , "3926+/-48.8" , "3624.2+/-94.8" , "3620.2+/-49" , "3733.5+/-26.6" , 0.7 , "No" , 2 , 2 , "PLCKERC143 G240.58-32.71" , "7.3+/-0.1" , "7.2+/-0.1" , "147.2+/-0.000" , 7.2
1018 , "PCCS1 143 G173.16-01.30 " ,, 80.77 , 33.96917 , 173.16586 , -1.30565 , "873+/-68.2" , "1291.3+/-330.8" , "886.9+/-80.8" , "2720.4+/-226.6" , 0.7 , "Yes" , 22 , 2 , "PLCKERC143 G173.14-01.29" , "21+/-2.3" , "9.4+/-1" , "49.9+/-0.000" , 14
1019 , "PCCS1 143 G173.79-01.73 " ,, 80.77333 , 33.21111 , 173.79302 , -1.73155 , "496.5+/-55.5" , "3088.6+/-600.6" , "2113+/-267.8" , "-" , 0.7 , "Not available" , 19 , 1 , "PLCKERC143 G173.63-01.81" , "-" , "-" , "-" , -9.9
1020 , "PCCS1 143 G174.53-02.18 " ,, 80.82625 , 32.34722 , 174.53164 , -2.1828 , "317.1+/-60.7" , "724.5+/-258.4" , "653.4+/-50.5" , "-" , 0.7 , "Not available" , 12 , 1 , " " , "-" , "-" , "-" , -9.9
1021 , "PCCS1 143 G174.44-02.09 " ,, 80.85125 , 32.47222 , 174.44003 , -2.09485 , "321.5+/-62.8" , "620.9+/-258.9" , "486.8+/-59" , "1895.8+/-157" , 0.7 , "Yes" , 14 , 0 , " " , "21.6+/-1.1" , "8.7+/-0.9" , "50.5+/-0.000" , 13.7
1022 , "PCCS1 143 G174.09-01.83 " ,, 80.87417 , 32.90861 , 174.09037 , -1.83274 , "239.2+/-48.8" , "593.6+/-245.2" , "282.5+/-142.9" , "1133.3+/-130" , 0.7 , "Yes" , 17 , 2 , " " , "20+/-1" , "8.1+/-1.2" , "79.1+/-0.000" , 12.7
1023 , "PCCS1 143 G191.81-13.31 " ,, 80.95833 , 11.94778 , 191.81085 , -13.3192 , "215.5+/-39.8" , "466.1+/-165" , "388.9+/-39.6" , "-" , 0.7 , "Not available" , 20 , 1 , " " , "-" , "-" , "-" , -9.9
1024 , "PCCS1 143 G174.29-01.70 " ,, 81.14333 , 32.81056 , 174.29897 , -1.70117 , "221.3+/-42.7" , "-" , "63.7+/-72.6" , "-" , 0.7 , "Not available" , 18 , 2 , " " , "-" , "-" , "-" , -9.9
1025 , "PCCS1 143 G280.32-32.82 " ,, 81.14667 , -69.65472 , 280.32766 , -32.82053 , "440.6+/-37.7" , "851.4+/-270.9" , "706.8+/-62.8" , "1259.9+/-101.7" , 0.7 , "No" , 197 , 1 , "PLCKERC143 G280.33-32.81" , "15.3+/-1.5" , "7.6+/-0.7" , "9+/-0.000" , 10.7
1026 , "PCCS1 143 G278.95-33.01 " ,, 81.15667 , -68.48778 , 278.95751 , -33.01802 , "290.4+/-45.9" , "185.3+/-357" , "586.5+/-61.8" , "-" , 0.7 , "Not available" , 170 , 1 , " " , "-" , "-" , "-" , -9.9
1027 , "PCCS1 143 G265.20-34.16 " ,, 81.16333 , -56.98417 , 265.20605 , -34.16786 , "140.1+/-22" , "41.3+/-172.1" , "135.5+/-30.8" , "232.3+/-57.2" , 0.7 , "No" , 7 , 1 , " " , "15.4+/-1.1" , "6.2+/-1.9" , "177.9+/-0.000" , 9.8
1028 , "PCCS1 143 G279.95-32.83 " ,, 81.25 , -69.34472 , 279.95691 , -32.83959 , "174+/-36" , "373.3+/-216" , "266.9+/-46.8" , "631.6+/-95.7" , 0.7 , "Yes" , 198 , 0 , " " , "18+/-3.3" , "7.4+/-1.3" , "82.1+/-0.000" , 11.5
1029 , "PCCS1 143 G226.36-28.86 " ,, 81.28458 , -23.65083 , 226.36425 , -28.86176 , "249.9+/-38.6" , "461.2+/-123.7" , "440.4+/-32.6" , "966.2+/-68.6" , 0.7 , "Yes" , 1 , 1 , "PLCKERC143 G226.35-28.87" , "13.4+/-1.3" , "12.2+/-1.2" , "151.6+/-0.000" , 12.8
1030 , "PCCS1 143 G185.77-09.11 " ,, 81.33292 , 19.19972 , 185.77323 , -9.1163 , "344.8+/-45.4" , "604.4+/-209.9" , "520.4+/-49.1" , "1830.2+/-176.2" , 0.7 , "Yes" , 7 , 2 , "PLCKERC143 G185.78-09.13" , "23+/-3.3" , "10.9+/-1.5" , "66.3+/-0.000" , 15.8
1031 , "PCCS1 143 G167.05+03.44 " ,, 81.39667 , 41.69194 , 167.0555 , 3.44687 , "509.7+/-54.4" , "1109.1+/-195.2" , "969.8+/-46.5" , "3256.3+/-159.4" , 0.7 , "Yes" , 6 , 2 , "PLCKERC143 G167.04+03.44" , "19.2+/-1.4" , "12.3+/-1" , "93.2+/-0.000" , 15.3
1032 , "PCCS1 143 G197.10-15.90 " ,, 81.41542 , 6.22639 , 197.1079 , -15.90228 , "306.2+/-51.9" , "703.3+/-182" , "512.4+/-54.2" , "1203.3+/-120.6" , 0.7 , "Yes" , 18 , 1 , " " , "16.2+/-2.1" , "10.1+/-1.4" , "175.8+/-0.000" , 12.8
1033 , "PCCS1 143 G172.72-00.33 " ,, 81.44417 , 34.87972 , 172.72597 , -0.33339 , "593.7+/-75.5" , "1032.2+/-234.9" , "977.1+/-70.1" , "2063+/-139.6" , 0.7 , "Yes" , 27 , 2 , "PLCKERC143 G172.71-00.34" , "12.8+/-1.1" , "11+/-1" , "10+/-0.000" , 11.8
1034 , "PCCS1 143 G276.26-33.24 " ,, 81.45708 , -66.22611 , 276.26699 , -33.24456 , "390.3+/-33.9" , "1511.3+/-598" , "1267.2+/-90.8" , "-" , 0.7 , "Not available" , 102 , 2 , "PLCKERC143 G276.27-33.25" , "-" , "-" , "-" , -9.9
1035 , "PCCS1 143 G280.57-32.66 " ,, 81.48083 , -69.88306 , 280.5705 , -32.66638 , "187.4+/-34.3" , "98.2+/-180.6" , "93.2+/-62.3" , "-" , 0.7 , "Not available" , 192 , 1 , " " , "-" , "-" , "-" , -9.9
1036 , "PCCS1 143 G279.08-32.87 " ,, 81.49542 , -68.61528 , 279.08325 , -32.87507 , "285.8+/-43.7" , "49.3+/-428.1" , "253.9+/-82.6" , "242.1+/-110.8" , 0.7 , "No" , 178 , 1 , " " , "11.8+/-2" , "4.9+/-2.7" , "113.7+/-0.000" , 7.6
1037 , "PCCS1 143 G276.07-33.23 " ,, 81.52083 , -66.07028 , 276.07792 , -33.23984 , "231+/-34.8" , "1397.1+/-341.6" , "1161.7+/-95.1" , "-" , 0.7 , "Not available" , 96 , 2 , " " , "-" , "-" , "-" , -9.9
1038 , "PCCS1 143 G169.77+01.75 " ,, 81.54042 , 38.49389 , 169.77284 , 1.75216 , "463.2+/-67.8" , "794.1+/-292.7" , "546.8+/-83" , "1494.3+/-202" , 0.7 , "Yes" , 17 , 2 , " " , "23+/-3.1" , "9.4+/-1.7" , "164.9+/-0.000" , 14.7
1039 , "PCCS1 143 G254.99-33.73 " ,, 81.59292 , -48.5075 , 254.99113 , -33.73929 , "380.5+/-30.6" , "305.3+/-234.2" , "379.7+/-40" , "385.8+/-62.6" , 0.7 , "No" , 1 , 2 , "PLCKERC143 G254.99-33.75" , "8.6+/-1.5" , "7.5+/-1.3" , "48.4+/-0.000" , 8.1
1040 , "PCCS1 143 G173.87-00.94 " ,, 81.61 , 33.58194 , 173.87866 , -0.94551 , "264.1+/-54" , "406.6+/-152.5" , "395.7+/-31" , "660.1+/-70.6" , 0.7 , "Yes" , 27 , 1 , " " , "12+/-1.6" , "10.3+/-1.4" , "79.5+/-0.000" , 11.1
1041 , "PCCS1 143 G279.31-32.79 " ,, 81.62 , -68.82389 , 279.31978 , -32.79671 , "628.4+/-41.2" , "1141.1+/-261.8" , "849.3+/-64.6" , "1887.9+/-119.1" , 0.7 , "Yes" , 184 , 2 , "PLCKERC143 G279.31-32.79" , "19.6+/-0.8" , "7.9+/-0.6" , "103.7+/-0.000" , 12.4
1042 , "PCCS1 143 G279.64-32.75 " ,, 81.62417 , -69.09944 , 279.64289 , -32.75023 , "211.1+/-38.9" , "36.5+/-240.8" , "213.7+/-50.8" , "124.4+/-59.5" , 0.7 , "No" , 188 , 0 , " " , "12.2+/-0.6" , "5+/-2.9" , "5.3+/-0.000" , 7.8
1043 , "PCCS1 143 G169.67+02.03 " ,, 81.76542 , 38.73333 , 169.67194 , 2.03154 , "349.9+/-68.6" , "563.2+/-247.7" , "535.6+/-77.4" , "1617+/-151.3" , 0.7 , "Yes" , 16 , 1 , " " , "21.6+/-1.8" , "8.8+/-1.1" , "67.2+/-0.000" , 13.8
1044 , "PCCS1 143 G169.86+01.94 " ,, 81.80792 , 38.52611 , 169.86278 , 1.94397 , "443.7+/-80.2" , "666.8+/-354.2" , "586.1+/-85.6" , "1001.6+/-152.3" , 0.7 , "No" , 17 , 2 , "PLCKERC143 G169.84+01.95" , "16.8+/-1.5" , "6.8+/-1.3" , "142.4+/-0.000" , 10.7
1045 , "PCCS1 143 G199.77-16.86 " ,, 81.87292 , 3.53333 , 199.7739 , -16.86017 , "489.3+/-48.9" , "773.5+/-324.6" , "605.2+/-61.7" , "1208.9+/-181.3" , 0.7 , "Yes" , 4 , 2 , "PLCKERC143 G199.78-16.85" , "14.8+/-2.7" , "9.2+/-1.8" , "103.8+/-0.000" , 11.7
1046 , "PCCS1 143 G215.20-24.26 " ,, 81.87833 , -12.68639 , 215.20603 , -24.26927 , "1019.4+/-38" , "1172.2+/-175" , "1128.5+/-42.9" , "1465.1+/-62.6" , 0.7 , "No" , 3 , 2 , "PLCKERC143 G215.20-24.27" , "10.5+/-0.5" , "7.4+/-0.4" , "83.4+/-0.000" , 8.8
1047 , "PCCS1 143 G277.65-32.85 " ,, 82.03792 , -67.435 , 277.65801 , -32.85192 , "363.6+/-44.5" , "649.9+/-299.5" , "606.6+/-61.9" , "2110+/-171.2" , 0.7 , "Yes" , 142 , 1 , "PLCKERC143 G277.65-32.86" , "23.7+/-1.9" , "9.6+/-1.1" , "21.3+/-0.000" , 15.1
1048 , "PCCS1 143 G279.54-32.59 " ,, 82.09375 , -69.04722 , 279.54949 , -32.59299 , "273.4+/-39.6" , "46.5+/-293.7" , "242.2+/-61.4" , "164.3+/-64.7" , 0.7 , "No" , 186 , 2 , " " , "6.7+/-2.8" , "5.6+/-2.3" , "117.3+/-0.000" , 6.1
1049 , "PCCS1 143 G173.42-00.11 " ,, 82.13958 , 34.42139 , 173.4253 , -0.11357 , "642.2+/-66.8" , "1850+/-337.5" , "1612.8+/-81.3" , "4719.7+/-248.2" , 0.7 , "Yes" , 22 , 1 , "PLCKERC143 G173.42-00.11" , "18.5+/-1.3" , "11+/-0.8" , "138.7+/-0.000" , 14.3
1050 , "PCCS1 143 G176.40-02.02 " ,, 82.205 , 30.88361 , 176.40261 , -2.02612 , "298.3+/-60.9" , "344+/-345.1" , "384.9+/-64.9" , "1375.2+/-196.6" , 0.7 , "Yes" , 13 , 2 , " " , "21.5+/-1.8" , "8.7+/-1.7" , "112.1+/-0.000" , 13.7
1051 , "PCCS1 143 G192.51-12.24 " ,, 82.25958 , 11.9325 , 192.51074 , -12.24444 , "297.2+/-47.9" , "573.2+/-211" , "508+/-49.1" , "1623.4+/-160.3" , 0.7 , "Yes" , 26 , 2 , " " , "22.7+/-3" , "9.7+/-1.3" , "52.2+/-0.000" , 14.8
1052 , "PCCS1 143 G205.68-19.42 " ,, 82.32958 , -2.62278 , 205.68162 , -19.42998 , "425.5+/-61" , "1075.7+/-209.5" , "853.7+/-41.9" , "1775.6+/-115.3" , 0.7 , "Yes" , 17 , 1 , "PLCKERC143 G205.67-19.43" , "15+/-1.2" , "9.2+/-0.8" , "80.2+/-0.000" , 11.8
1053 , "PCCS1 143 G278.83-32.59 " ,, 82.34417 , -68.45611 , 278.83964 , -32.5926 , "221.9+/-39.2" , "1133+/-403.7" , "913.8+/-116" , "3339.9+/-315.3" , 0.7 , "Yes" , 168 , 1 , " " , "27.3+/-2.1" , "11+/-1.5" , "163.5+/-0.000" , 17.4
1054 , "PCCS1 143 G207.50-20.28 " ,, 82.36792 , -4.53306 , 207.50056 , -20.28059 , "477.4+/-49" , "814.8+/-257.5" , "661.6+/-65.4" , "868.9+/-110.5" , 0.7 , "No" , 22 , 1 , "PLCKERC143 G207.49-20.30" , "10.2+/-1.5" , "8.5+/-1.3" , "83.6+/-0.000" , 9.4
1055 , "PCCS1 143 G283.84-31.84 " ,, 82.40667 , -72.75111 , 283.84071 , -31.8496 , "487.7+/-35.6" , "556.4+/-136.9" , "472.8+/-24.4" , "469.9+/-37.9" , 0.7 , "No" , 15 , 1 , "PLCKERC143 G283.83-31.83" , "7.4+/-0.6" , "6.9+/-0.6" , "86.3+/-0.000" , 7.2
1056 , "PCCS1 143 G191.79-11.57 " ,, 82.47 , 12.88 , 191.79579 , -11.57328 , "296.5+/-52" , "378.9+/-208.6" , "213.7+/-75.5" , "775.8+/-113.4" , 0.7 , "Yes" , 29 , 1 , " " , "18.5+/-0.9" , "7.4+/-1.4" , "83.8+/-0.000" , 11.7
1057 , "PCCS1 143 G192.31-11.87 " ,, 82.4775 , 12.29083 , 192.31242 , -11.87545 , "397.7+/-60.6" , "747.4+/-667" , "512.7+/-113.5" , "1140.3+/-498.5" , 0.7 , "Yes" , 30 , 2 , " " , "23.4+/-2.5" , "9.4+/-5.4" , "44.5+/-0.000" , 14.9
1058 , "PCCS1 143 G207.30-20.04 " ,, 82.49375 , -4.26389 , 207.30737 , -20.04559 , "355+/-55.8" , "745.9+/-293.5" , "401+/-110" , "254.2+/-85.7" , 0.7 , "No" , 19 , 1 , " " , "7.4+/-2.6" , "5.5+/-2" , "119.7+/-0.000" , 6.4
1059 , "PCCS1 143 G174.43-00.36 " ,, 82.56083 , 33.4425 , 174.43417 , -0.36312 , "385.9+/-65.2" , "1515.7+/-311.9" , "1175.1+/-96.6" , "2786.8+/-206" , 0.7 , "Yes" , 11 , 2 , "PLCKERC143 G174.44-00.35" , "16.9+/-1.7" , "10.3+/-1.1" , "179+/-0.000" , 13.2
1060 , "PCCS1 143 G176.49-01.66 " ,, 82.61083 , 31.00861 , 176.49013 , -1.66704 , "756.8+/-60.1" , "1787.1+/-305.9" , "1624.3+/-79.1" , "3951.6+/-168.9" , 0.7 , "Yes" , 19 , 2 , "PLCKERC143 G176.48-01.65" , "14.4+/-0.9" , "11.7+/-0.7" , "173.2+/-0.000" , 13
1061 , "PCCS1 143 G174.20-00.07 " ,, 82.70458 , 33.79194 , 174.20827 , -0.07076 , "1773.6+/-64.9" , "2346.4+/-262.4" , "2156.4+/-75.9" , "2710.4+/-112.9" , 0.7 , "No" , 12 , 2 , "PLCKERC143 G174.20-00.06" , "10.2+/-0.5" , "7.2+/-0.3" , "57.9+/-0.000" , 8.6
1062 , "PCCS1 143 G207.32-19.81 " ,, 82.70542 , -4.17028 , 207.32212 , -19.81528 , "696.5+/-56.8" , "1461.7+/-762.2" , "1303+/-126.8" , "3290.9+/-470.2" , 0.7 , "Yes" , 22 , 1 , "PLCKERC143 G207.31-19.82" , "20+/-4" , "8.5+/-1.5" , "95.6+/-0.000" , 13.1
1063 , "PCCS1 143 G191.35-11.00 " ,, 82.73125 , 13.54944 , 191.35045 , -11.00575 , "727.1+/-47.4" , "545.8+/-133.4" , "573.3+/-33.3" , "523.8+/-37.8" , 0.7 , "No" , 16 , 2 , "PLCKERC143 G191.36-11.00" , "7.7+/-0.6" , "5.6+/-0.4" , "65.7+/-0.000" , 6.6
1064 , "PCCS1 143 G279.63-32.34 " ,, 82.745 , -69.15361 , 279.63258 , -32.34723 , "199.7+/-39.9" , "32.2+/-235.9" , "181.6+/-72.5" , "274.4+/-71.5" , 0.7 , "No" , 186 , 2 , " " , "14.4+/-2" , "5.9+/-1.9" , "21.2+/-0.000" , 9.2
1065 , "PCCS1 143 G207.51-19.82 " ,, 82.78042 , -4.33111 , 207.51022 , -19.82265 , "540.1+/-60" , "1314.3+/-546.6" , "1297.6+/-119.7" , "6099.6+/-454.1" , 0.7 , "Yes" , 21 , 1 , " " , "26.4+/-3.4" , "10.8+/-1.2" , "97.5+/-0.000" , 16.9
1066 , "PCCS1 143 G281.90-32.01 " ,, 82.82583 , -71.10528 , 281.90503 , -32.0151 , "858.8+/-37.6" , "1740.1+/-285.1" , "1558.1+/-49.7" , "3460.6+/-152.1" , 0.7 , "Yes" , 114 , 2 , "PLCKERC143 G281.88-32.03" , "15+/-0.9" , "11+/-0.7" , "141.9+/-0.000" , 12.8
1067 , "PCCS1 143 G173.89+00.27 " ,, 82.85375 , 34.24222 , 173.89979 , 0.27961 , "1014.8+/-68.3" , "2124.7+/-194.4" , "1770.1+/-52.1" , "2903.2+/-85.8" , 0.7 , "No" , 17 , 1 , "PLCKERC143 G173.90+00.28" , "12+/-0.4" , "8.7+/-0.3" , "46+/-0.000" , 10.2
1068 , "PCCS1 143 G192.65-11.63 " ,, 82.865 , 12.13111 , 192.65324 , -11.6356 , "570.4+/-56.5" , "1360.8+/-326" , "884.8+/-120.6" , "4019+/-342" , 0.7 , "Yes" , 26 , 1 , "PLCKERC143 G192.64-11.62" , "27.3+/-3" , "11.2+/-1.3" , "52.1+/-0.000" , 17.5
1069 , "PCCS1 143 G191.91-11.18 " ,, 82.86833 , 12.98611 , 191.91086 , -11.18698 , "356.5+/-46.5" , "388.2+/-188.5" , "67.5+/-85.9" , "395+/-67.2" , 0.7 , "No" , 28 , 1 , " " , "14.7+/-0.3" , "5.9+/-1.2" , "79.5+/-0.000" , 9.3
1070 , "PCCS1 143 G171.79+01.67 " ,, 82.87542 , 36.76611 , 171.79783 , 1.67741 , "410.3+/-65.7" , "760.3+/-343.5" , "772.6+/-87.5" , "-" , 0.7 , "Not available" , 25 , 1 , " " , "-" , "-" , "-" , -9.9
1071 , "PCCS1 143 G192.33-11.34 " ,, 82.95875 , 12.54778 , 192.33883 , -11.34072 , "829.9+/-55.1" , "1960.7+/-550.1" , "1852.1+/-98.5" , "5746.2+/-398.6" , 0.7 , "Yes" , 34 , 2 , "PLCKERC143 G192.35-11.32" , "20.1+/-1.9" , "11.6+/-1.2" , "35.4+/-0.000" , 15.3
1072 , "PCCS1 143 G255.02-32.80 " ,, 83.00083 , -48.45722 , 255.02206 , -32.80508 , "242.2+/-35.5" , "163.6+/-369.2" , "159.7+/-57.6" , "157.8+/-88.6" , 0.7 , "No" , 6 , 1 , " " , "7.5+/-4.4" , "5.5+/-3.3" , "157+/-0.000" , 6.4
1073 , "PCCS1 143 G192.15-11.10 " ,, 83.06708 , 12.82028 , 192.15793 , -11.10834 , "510.5+/-47.1" , "1075.7+/-396.9" , "583.8+/-125.4" , "924+/-142.9" , 0.7 , "No" , 28 , 2 , "PLCKERC143 G192.16-11.11" , "13.6+/-1.4" , "5.5+/-1" , "2.3+/-0.000" , 8.7
1074 , "PCCS1 143 G276.44-32.57 " ,, 83.06833 , -66.45556 , 276.44292 , -32.57461 , "465.2+/-34" , "765.1+/-207.3" , "691.3+/-31.3" , "1225.8+/-81.8" , 0.7 , "No" , 110 , 2 , "PLCKERC143 G276.42-32.56" , "12.7+/-1" , "9.1+/-0.8" , "69.7+/-0.000" , 10.8
1075 , "PCCS1 143 G278.79-32.32 " ,, 83.08083 , -68.4525 , 278.7907 , -32.32513 , "346.2+/-38.3" , "1145+/-607.3" , "1268.1+/-97.2" , "-" , 0.7 , "Not available" , 166 , 2 , "PLCKERC143 G278.81-32.35" , "-" , "-" , "-" , -9.9
1076 , "PCCS1 143 G277.90-32.41 " ,, 83.09167 , -67.70083 , 277.90777 , -32.41819 , "742.8+/-38.3" , "1570.8+/-324.8" , "1343+/-58.2" , "2365.4+/-123.8" , 0.7 , "No" , 147 , 2 , "PLCKERC143 G277.89-32.39" , "13+/-0.8" , "8.6+/-0.6" , "54.5+/-0.000" , 10.6
1077 , "PCCS1 143 G279.35-32.25 " ,, 83.09333 , -68.93639 , 279.35729 , -32.25497 , "242.1+/-40.8" , "28.2+/-448.4" , "256.2+/-119.8" , "177.2+/-110.9" , 0.7 , "No" , 186 , 1 , " " , "6.2+/-4.1" , "6+/-4" , "88.8+/-0.000" , 6.1
1078 , "PCCS1 143 G279.04-32.27 " ,, 83.13708 , -68.66806 , 279.04027 , -32.27581 , "217.7+/-40" , "597+/-445.6" , "579.7+/-137.9" , "300+/-143.8" , 0.7 , "No" , 170 , 2 , " " , "14.2+/-0.4" , "5.7+/-3.4" , "174.9+/-0.000" , 9
1079 , "PCCS1 143 G196.84-13.73 " ,, 83.16458 , 7.53972 , 196.84789 , -13.73938 , "930.4+/-50.4" , "822.1+/-140.4" , "796.4+/-45" , "746.1+/-45.6" , 0.7 , "No" , 9 , 2 , "PLCKERC143 G196.84-13.74" , "7.5+/-0.5" , "6.5+/-0.4" , "94.5+/-0.000" , 7
1080 , "PCCS1 143 G208.87-20.03 " ,, 83.17625 , -5.57083 , 208.87544 , -20.03628 , "1067.2+/-61.3" , "2703.5+/-703.8" , "1949.6+/-255.5" , "-" , 0.7 , "Not available" , 48 , 1 , "PLCKERC143 G208.89-20.02" , "-" , "-" , "-" , -9.9
1081 , "PCCS1 143 G192.13-10.90 " ,, 83.23083 , 12.9425 , 192.13648 , -10.90849 , "532.2+/-48.7" , "1312.1+/-296" , "923.8+/-96" , "2449.8+/-151.7" , 0.7 , "Yes" , 27 , 2 , " " , "18+/-1.5" , "8.8+/-0.7" , "178.1+/-0.000" , 12.6
1082 , "PCCS1 143 G277.65-32.38 " ,, 83.25708 , -67.49556 , 277.65735 , -32.38073 , "265.4+/-40.5" , "327.5+/-273.6" , "35.8+/-112.8" , "-" , 0.7 , "Not available" , 140 , 1 , " " , "-" , "-" , "-" , -9.9
