_id , ercsc44_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
23 , "PLCKERC044 G130.73+03.08"  ,, 31.44042 , 64.82778 , 130.73286 , 3.08781 , "1.6e+4+/-163" , "1.54e+4+/-951" , "1.7e+4+/-107.99" , "1.6e+4+/-252.75" , 1.714 , 0 , 0 , 6 , "0.999+/-0.045"
24 , "PLCKERC044 G276.01-61.75"  ,, 32.76625 , -51.01194 , 276.01927 , -61.75244 , "1726+/-169" , "2096.49+/-192.7" , "1920.2+/-123.68" , "1728.5+/-256.33" , 1.81 , 0 , 0 , 3 , "0.969+/-0.045"
25 , "PLCKERC044 G128.95+11.97"  ,, 34.47042 , 73.82444 , 128.95242 , 11.97176 , "2255.1+/-127" , "2122.55+/-184.6" , "2281+/-102.44" , "2266.1+/-238.02" , 1.714 , 0 , 0 , 8 , "0.985+/-0.045"
26 , "PLCKERC044 G162.21-54.40"  ,, 34.49167 , 1.72722 , 162.21262 , -54.40824 , "2589.7+/-213" , "1745.32+/-255" , "2517.4+/-158.9" , "3977.5+/-593.26" , 1.81 , 0 , 0 , 3 , "0.904+/-0.048"
27 , "PLCKERC044 G159.69-49.14"  ,, 36.08667 , 6.97722 , 159.69221 , -49.14795 , "1940+/-194" , "1436.64+/-223.6" , "1821.4+/-130.76" , "2120.3+/-355.69" , 1.81 , 1 , 0 , 3 , "0.893+/-0.049"
28 , "PLCKERC044 G133.73+01.23"  ,, 36.46958 , 62.11361 , 133.73123 , 1.2386 , "1.1e+5+/-1704" , "7.49e+4+/-951" , "9.4e+4+/-698.31" , "1.1e+5+/-1387.8" , 1.81 , 0 , 0 , 5 , "1+/-0.046"
29 , "PLCKERC044 G132.13+06.20"  ,, 37.21542 , 67.32083 , 132.13589 , 6.20681 , "1163.4+/-164" , "1155.17+/-188.9" , "-" , "1999.9+/-404.38" , 1.714 , 1 , 0 , 6 , "0.89+/-0.049"
30 , "PLCKERC044 G157.14-42.75"  ,, 37.97125 , 13.34861 , 157.149 , -42.75126 , "1429.5+/-195" , "1002.86+/-190.7" , "1340.6+/-134.92" , "1072.2+/-280.87" , 1.81 , 1 , 0 , 4 , "0.772+/-0.088"
31 , "PLCKERC044 G134.86+00.85"  ,, 38.38333 , 61.33833 , 134.86051 , 0.85379 , "2.0e+4+/-1669" , "7340.16+/-650" , "1.5e+4+/-880.01" , "5.6e+5+/-5.60e+5" , 1.81 , 2 , 1 , 7 , "0.907+/-0.048"
32 , "PLCKERC044 G149.52-28.54"  ,, 39.51042 , 28.76028 , 149.52497 , -28.54894 , "1719.5+/-171" , "1973.73+/-203.7" , "1946.4+/-121.35" , "2744.4+/-384.12" , 1.81 , 0 , 0 , 2 , "0.961+/-0.045"
33 , "PLCKERC044 G156.80-39.06"  ,, 39.70667 , 16.63694 , 156.80427 , -39.06978 , "1327.6+/-222" , "1093.44+/-215.5" , "1171.9+/-135.37" , "1051+/-298.92" , 1.81 , 0 , 0 , 2 , "0.826+/-0.069"
34 , "PLCKERC044 G161.93-43.34"  ,, 40.64875 , 10.95028 , 161.93898 , -43.34496 , "1342.5+/-199" , "1234.7+/-221.8" , "1307.2+/-135.94" , "1574+/-353.71" , 1.81 , 0 , 0 , 4 , "0.868+/-0.055"
35 , "PLCKERC044 G136.88+00.89"  ,, 42.21875 , 60.54583 , 136.88431 , 0.89537 , "1.9e+4+/-727" , "6113.69+/-656.8" , "1.5e+4+/-378.19" , "3.1e+4+/-3645.95" , 1.81 , 0 , 1 , 6 , "0.967+/-0.046"
36 , "PLCKERC044 G272.48-54.60"  ,, 43.38625 , -54.69583 , 272.481 , -54.60446 , "2678.5+/-153" , "2266.67+/-187.1" , "2570.8+/-95.63" , "3117.5+/-270.81" , 1.714 , 1 , 0 , 3 , "0.983+/-0.045"
37 , "PLCKERC044 G137.83+01.51"  ,, 44.52083 , 60.6725 , 137.83514 , 1.51894 , "1.6e+4+/-814" , "7389.61+/-335.4" , "1.1e+4+/-433.88" , "2.1e+4+/-2795.65" , 1.81 , 0 , 1 , 6 , "0.988+/-0.045"
38 , "PLCKERC044 G145.01-09.87"  ,, 45.9225 , 47.24528 , 145.01376 , -9.87664 , "1543.7+/-167" , "1176.1+/-182.9" , "1424.4+/-122.01" , "2504.5+/-452.19" , 1.714 , 0 , 0 , 5 , "0.887+/-0.049"
39 , "PLCKERC044 G280.18-48.64"  ,, 46.07 , -62.20111 , 280.18868 , -48.64452 , "1723.1+/-161" , "1418.85+/-195.7" , "1684.2+/-116.42" , "4829.7+/-739.59" , 1.81 , 0 , 1 , 2 , "0.914+/-0.047"
40 , "PLCKERC044 G140.88-01.39"  ,, 46.95375 , 56.64611 , 140.88818 , -1.39453 , "3483.8+/-223" , "1366.54+/-263.9" , "3140.7+/-159.14" , "1.1e+4+/-974.65" , 1.81 , 2 , 1 , 4 , "0.87+/-0.054"
41 , "PLCKERC044 G174.85-44.49"  ,, 47.12083 , 4.12889 , 174.85196 , -44.49217 , "1451+/-171" , "1277.6+/-207.6" , "1315.6+/-119.77" , "1336+/-349.38" , 1.81 , 1 , 0 , 4 , "0.891+/-0.049"
42 , "PLCKERC044 G293.41-37.55"  ,, 48.04875 , -76.85028 , 293.41348 , -37.5529 , "1633.1+/-109" , "1313.33+/-164.9" , "1431.8+/-69.69" , "2212.4+/-228.96" , 1.714 , 1 , 0 , 7 , "0.961+/-0.045"
43 , "PLCKERC044 G150.57-13.24"  ,, 49.96125 , 41.52722 , 150.57389 , -13.2436 , "1.3e+4+/-175" , "1.39e+4+/-260.1" , "1.4e+4+/-128.42" , "1.3e+4+/-262.46" , 1.81 , 0 , 0 , 5 , "1+/-0.045"
44 , "PLCKERC044 G240.06-56.90"  ,, 50.41708 , -37.13306 , 240.06896 , -56.90181 , "5117.2+/-203" , "3305.02+/-183.9" , "4496.2+/-132.18" , "8564.6+/-451.92" , 1.714 , 0 , 0 , 4 , "0.994+/-0.047"
45 , "PLCKERC044 G216.99-54.19"  ,, 52.55625 , -23.99611 , 216.99144 , -54.19783 , "1172.2+/-180" , "989.95+/-186" , "-" , "1196.7+/-298.69" , 1.714 , 0 , 0 , 3 , "0.833+/-0.067"
46 , "PLCKERC044 G244.77-54.05"  ,, 53.58583 , -40.14806 , 244.77151 , -54.05173 , "2356.3+/-107" , "2047.21+/-164.5" , "2484.1+/-89.58" , "2737+/-226.65" , 1.714 , 0 , 0 , 4 , "0.987+/-0.045"
47 , "PLCKERC044 G158.99-18.77"  ,, 54.1175 , 32.30556 , 158.99581 , -18.77123 , "2607.4+/-236" , "2679.02+/-253.4" , "2327.9+/-138.92" , "5366.3+/-702.39" , 1.81 , 0 , 1 , 5 , "0.967+/-0.045"
48 , "PLCKERC044 G187.95-42.51"  ,, 54.81292 , -1.78361 , 187.95643 , -42.51183 , "1630.6+/-166" , "1742.54+/-207.4" , "1704.6+/-123.39" , "1394+/-237.15" , 1.714 , 0 , 0 , 3 , "0.96+/-0.045"
49 , "PLCKERC044 G148.04-00.42"  ,, 58.20208 , 53.36361 , 148.04978 , -0.42287 , "2952.6+/-202" , "1232.6+/-213.2" , "2524.6+/-123.56" , "4707.5+/-546.28" , 1.81 , 0 , 0 , 5 , "0.819+/-0.072"
50 , "PLCKERC044 G144.36+05.28"  ,, 59.74 , 60.10167 , 144.36391 , 5.2828 , "1359.1+/-186" , "1524.54+/-204.9" , "1562.2+/-123.35" , "1102.7+/-1513.22" , 1.714 , 0 , 1 , 4 , "0.936+/-0.046"
51 , "PLCKERC044 G150.36-01.61"  ,, 59.8575 , 50.96389 , 150.36929 , -1.61029 , "1.2e+4+/-813" , "1.22e+4+/-343" , "9820.9+/-450.27" , "5.7e+4+/-6731.25" , 1.81 , 0 , 1 , 8 , "0.994+/-0.046"
52 , "PLCKERC044 G160.65-12.21"  ,, 60.73042 , 36.26694 , 160.65269 , -12.21659 , "1.1e+4+/-569" , "6373.1+/-338.6" , "8163.8+/-359.43" , "5.6e+4+/-2177.96" , 1.81 , 0 , 1 , 5 , "0.987+/-0.045"
53 , "PLCKERC044 G168.04-19.69"  ,, 60.75125 , 25.95972 , 168.04113 , -19.69105 , "1291.2+/-227" , "1142.62+/-193.4" , "1069.7+/-132.69" , "1114+/-319.94" , 1.81 , 0 , 0 , 4 , "0.835+/-0.066"
54 , "PLCKERC044 G237.71-48.46"  ,, 60.99667 , -36.0675 , 237.71923 , -48.46448 , "4061.6+/-113" , "4015.79+/-188.5" , "4402.8+/-91.79" , "4213.2+/-206.1" , 1.714 , 0 , 0 , 4 , "0.993+/-0.047"
55 , "PLCKERC044 G241.26-47.86"  ,, 61.7725 , -38.42861 , 241.26831 , -47.86901 , "1027.8+/-122" , "1159.36+/-160.2" , "1158.8+/-90.72" , "1273.1+/-221.69" , 1.714 , 0 , 0 , 4 , "0.933+/-0.046"
56 , "PLCKERC044 G151.61-00.29"  ,, 62.73375 , 51.11889 , 151.61541 , -0.2905 , "1.6e+4+/-425" , "1.36e+4+/-346.8" , "1.4e+4+/-187.28" , "1.6e+4+/-441.06" , 1.81 , 0 , 0 , 4 , "0.997+/-0.045"
57 , "PLCKERC044 G161.68-08.80"  ,, 64.61375 , 38.0325 , 161.68554 , -8.80144 , "3943.1+/-177" , "3086.65+/-312.3" , "3835.7+/-132.03" , "4355.2+/-347.62" , 1.81 , 0 , 0 , 5 , "0.987+/-0.045"
58 , "PLCKERC044 G195.26-33.13"  ,, 65.80833 , -1.32028 , 195.26294 , -33.13446 , "7852+/-175" , "7831.78+/-219.7" , "8344.1+/-120.59" , "8037.3+/-275.34" , 1.81 , 0 , 0 , 5 , "0.996+/-0.046"
59 , "PLCKERC044 G159.74-05.41"  ,, 65.99458 , 41.78194 , 159.74884 , -5.41207 , "1454.9+/-189" , "1046.96+/-206.3" , "1246+/-125.85" , "2261+/-479.05" , 1.81 , 1 , 0 , 5 , "0.812+/-0.074"
60 , "PLCKERC044 G240.73-43.59"  ,, 67.19833 , -37.95972 , 240.73905 , -43.59565 , "3444.5+/-129" , "2905.4+/-178" , "3413.7+/-96.56" , "3772.8+/-245.79" , 1.714 , 0 , 0 , 3 , "0.993+/-0.046"
61 , "PLCKERC044 G165.31-09.02"  ,, 67.51125 , 35.28778 , 165.31859 , -9.02536 , "2778.1+/-200" , "1863.55+/-223.8" , "2615.2+/-136.94" , "3593+/-444.78" , 1.81 , 1 , 0 , 5 , "0.934+/-0.046"
62 , "PLCKERC044 G190.36-27.41"  ,, 68.27542 , 5.35333 , 190.36054 , -27.41447 , "1862.6+/-173" , "2098.76+/-247" , "2034.8+/-130.98" , "1944.6+/-277.95" , 1.81 , 1 , 0 , 5 , "0.962+/-0.045"
63 , "PLCKERC044 G154.54+02.52"  ,, 69.1975 , 51.01583 , 154.54152 , 2.5276 , "1878.1+/-169" , "1516.17+/-256.7" , "1897.7+/-129.53" , "2263.9+/-361.12" , 1.81 , 0 , 0 , 6 , "0.914+/-0.047"
64 , "PLCKERC044 G170.59-11.66"  ,, 69.27375 , 29.65944 , 170.59354 , -11.66431 , "2197.7+/-189" , "1820.79+/-235.1" , "2194.6+/-140.54" , "2884.2+/-422.92" , 1.81 , 0 , 0 , 5 , "0.949+/-0.045"
65 , "PLCKERC044 G248.49-41.56"  ,, 70.07583 , -43.61583 , 248.49598 , -41.56223 , "1565.3+/-111" , "978.24+/-155.5" , "1467.7+/-79.25" , "4152.7+/-548.08" , 1.714 , 1 , 1 , 4 , "0.909+/-0.048"
66 , "PLCKERC044 G166.47-06.55"  ,, 70.72375 , 36.07778 , 166.47421 , -6.55125 , "1664.3+/-183" , "1344.56+/-215.7" , "1572.8+/-136.32" , "1982+/-390.28" , 1.81 , 1 , 0 , 5 , "0.899+/-0.049"
67 , "PLCKERC044 G187.36-20.81"  ,, 72.18583 , 11.36194 , 187.3659 , -20.81138 , "1371.5+/-255" , "1164.59+/-230.5" , "-" , "1084.3+/-292.39" , 1.81 , 1 , 0 , 5 , "0.827+/-0.069"
68 , "PLCKERC044 G293.87-31.39"  ,, 72.31917 , -81.02889 , 293.8797 , -31.39431 , "1725.3+/-98" , "1036.94+/-156" , "1871.4+/-39.5" , "3991.1+/-208.91" , 1.714 , 0 , 1 , 18 , "0.946+/-0.045"
69 , "PLCKERC044 G280.81-35.67"  ,, 72.96125 , -69.33722 , 280.81037 , -35.67521 , "2313.1+/-111" , "1549.04+/-236.6" , "2115.1+/-68.07" , "2729.3+/-167.97" , 1.714 , 0 , 0 , 20 , "0.96+/-0.045"
70 , "PLCKERC044 G228.98-37.00"  ,, 73.31375 , -28.09917 , 228.98562 , -37.00668 , "2301.9+/-163" , "1932.31+/-196" , "2356.9+/-121.84" , "5915.8+/-618.68" , 1.714 , 0 , 1 , 4 , "0.969+/-0.045"
71 , "PLCKERC044 G251.97-38.80"  ,, 73.97083 , -46.27528 , 251.97995 , -38.80786 , "2011.1+/-117" , "2141.11+/-171.1" , "2161.2+/-81.66" , "2006.5+/-170.9" , 1.714 , 0 , 0 , 5 , "0.989+/-0.045"
72 , "PLCKERC044 G277.18-36.04"  ,, 74.23625 , -66.41694 , 277.18785 , -36.04851 , "4407.6+/-117" , "3268.48+/-224.7" , "4044.1+/-80.19" , "4322.1+/-290.05" , 1.714 , 0 , 0 , 20 , "0.993+/-0.047"
73 , "PLCKERC044 G223.64-34.86"  ,, 74.27542 , -23.3575 , 223.64872 , -34.86857 , "1844.2+/-147" , "1785.66+/-193.1" , "2041.7+/-109.1" , "2599.7+/-311.82" , 1.714 , 0 , 0 , 5 , "0.963+/-0.045"
74 , "PLCKERC044 G270.50-36.01"  ,, 76.81208 , -61.13333 , 270.50474 , -36.01482 , "1306.7+/-85" , "1292.89+/-136.4" , "1224.5+/-49.4" , "1289.4+/-132.85" , 1.714 , 0 , 0 , 12 , "0.971+/-0.045"
75 , "PLCKERC044 G166.50+00.92"  ,, 78.23083 , 40.69389 , 166.50808 , 0.92263 , "1388.5+/-219" , "1256.67+/-226.4" , "1135.3+/-132.9" , "-995.5+/-257.75" , 1.81 , 1 , 0 , 5 , "0.855+/-0.059"
76 , "PLCKERC044 G271.52-34.72"  ,, 79.2625 , -62.13111 , 271.52019 , -34.72449 , "1359+/-89" , "1315.57+/-136.4" , "1328.8+/-60.75" , "3084+/-288.44" , 1.714 , 0 , 1 , 11 , "0.97+/-0.045"
77 , "PLCKERC044 G251.59-34.62"  ,, 79.97542 , -45.77722 , 251.59626 , -34.62119 , "4683.5+/-137" , "4479.4+/-166.5" , "4785.6+/-87.75" , "4753.4+/-200.82" , 1.714 , 0 , 0 , 5 , "0.991+/-0.046"
78 , "PLCKERC044 G278.40-33.32"  ,, 80.55208 , -67.98333 , 278.4087 , -33.32372 , "1892.6+/-125" , "2062.5+/-246.9" , "1909.2+/-69.29" , "2306.1+/-181.83" , 1.714 , 0 , 0 , 11 , "0.976+/-0.045"
79 , "PLCKERC044 G173.54-01.74"  ,, 80.59292 , 33.40639 , 173.54649 , -1.7456 , "2.1e+4+/-350" , "1.10e+4+/-429.5" , "1.7e+4+/-242.24" , "2.7e+4+/-523.32" , 1.81 , 0 , 0 , 4 , "0.992+/-0.045"
80 , "PLCKERC044 G240.58-32.71"  ,, 80.73625 , -36.44389 , 240.58989 , -32.71707 , "4761.6+/-152" , "4486.02+/-184.8" , "4793.1+/-109.06" , "5213.7+/-268.83" , 1.714 , 0 , 0 , 7 , "0.993+/-0.047"
81 , "PLCKERC044 G226.31-28.86"  ,, 81.26958 , -23.61083 , 226.31591 , -28.86176 , "1367.9+/-161" , "954.69+/-195.4" , "1234.2+/-110.7" , "1385+/-297.94" , 1.714 , 0 , 0 , 7 , "0.816+/-0.073"
82 , "PLCKERC044 G276.21-33.26"  ,, 81.41333 , -66.17778 , 276.21242 , -33.2685 , "1121.7+/-78" , "777.65+/-123.5" , "-364.1+/-82.64" , "1125.3+/-120.36" , 1.714 , 0 , 0 , 11 , "0.828+/-0.068"
83 , "PLCKERC044 G254.99-33.79"  ,, 81.50292 , -48.51917 , 254.99968 , -33.7997 , "1960.8+/-125" , "1343.91+/-159.5" , "1851.6+/-86.14" , "4416+/-435.77" , 1.714 , 1 , 1 , 5 , "0.958+/-0.045"
84 , "PLCKERC044 G215.19-24.21"  ,, 81.9225 , -12.65472 , 215.19378 , -24.21717 , "1602.6+/-156" , "1328.87+/-212.8" , "1489.2+/-116.58" , "1950.8+/-343.36" , 1.714 , 0 , 0 , 6 , "0.916+/-0.047"
85 , "PLCKERC044 G191.33-11.02"  ,, 82.70875 , 13.55111 , 191.33734 , -11.02327 , "1679.6+/-231" , "1482.68+/-268" , "1519.1+/-134.42" , "1302.8+/-269.22" , 1.81 , 1 , 0 , 6 , "0.863+/-0.056"
86 , "PLCKERC044 G281.86-32.05"  ,, 82.71542 , -71.06306 , 281.86296 , -32.0574 , "2053.6+/-102" , "1379.09+/-236.6" , "1658.3+/-66.67" , "4458.8+/-374.63" , 1.714 , 1 , 1 , 10 , "0.927+/-0.047"
87 , "PLCKERC044 G196.82-13.72"  ,, 83.16833 , 7.5675 , 196.825 , -13.72226 , "2073.4+/-234" , "1452.9+/-242.8" , "1836.3+/-130.76" , "3819+/-636.21" , 1.81 , 0 , 1 , 5 , "0.808+/-0.075"
88 , "PLCKERC044 G184.55-05.79"  ,, 83.62208 , 22.01333 , 184.55296 , -5.79347 , "2.9e+5+/-1250" , "2.90e+5+/-255.8" , "3.0e+5+/-658.33" , "2.9e+5+/-1415.27" , 1.81 , 0 , 0 , 5 , "1+/-0.048"
89 , "PLCKERC044 G270.10-32.72"  ,, 83.6525 , -61.12417 , 270.10509 , -32.72995 , "825.1+/-101" , "641.84+/-108" , "736.1+/-52" , "244.2+/-523.42" , 1.714 , 1 , 1 , 15 , "0.81+/-0.075"
90 , "PLCKERC044 G277.69-32.18"  ,, 83.74583 , -67.54917 , 277.69436 , -32.18892 , "2490.2+/-136" , "1733.29+/-241.6" , "2118.8+/-62.94" , "2725+/-165.6" , 1.714 , 0 , 0 , 12 , "0.962+/-0.045"
91 , "PLCKERC044 G208.99-19.37"  ,, 83.8175 , -5.37056 , 208.99245 , -19.37625 , "3.3e+5+/-1646" , "3.10e+5+/-314.5" , "3.3e+5+/-580.41" , "3.3e+5+/-1373.5" , 1.81 , 0 , 0 , 5 , "1+/-0.045"
92 , "PLCKERC044 G279.46-31.69"  ,, 84.62167 , -69.09972 , 279.46664 , -31.69139 , "3.7e+4+/-475" , "2.72e+4+/-249.6" , "3.3e+4+/-237.14" , "3.9e+4+/-476.24" , 1.81 , 0 , 0 , 10 , "1+/-0.046"
93 , "PLCKERC044 G250.08-31.07"  ,, 84.72792 , -44.08667 , 250.08642 , -31.07677 , "8462.5+/-127" , "8531.61+/-188.3" , "8889.6+/-91.26" , "8547.1+/-202.61" , 1.714 , 0 , 0 , 8 , "0.999+/-0.045"
94 , "PLCKERC044 G173.47+02.70"  ,, 85.075 , 35.90556 , 173.47832 , 2.70719 , "8806.5+/-238" , "5381.71+/-424.8" , "7886+/-173.08" , "1.3e+4+/-581.59" , 1.81 , 0 , 0 , 6 , "0.995+/-0.047"
95 , "PLCKERC044 G262.02-31.85"  ,, 85.2025 , -54.28806 , 262.02293 , -31.85783 , "1101.8+/-81" , "675.21+/-103.9" , "1107.1+/-52.95" , "2094.2+/-206.22" , 1.714 , 0 , 0 , 14 , "0.913+/-0.048"
96 , "PLCKERC044 G206.50-16.36"  ,, 85.41208 , -1.88611 , 206.5083 , -16.36186 , "5.7e+4+/-560" , "4.99e+4+/-314.5" , "5.4e+4+/-267.1" , "5.7e+4+/-571.77" , 1.81 , 0 , 0 , 5 , "1+/-0.047"
97 , "PLCKERC044 G205.28-14.36"  ,, 86.6275 , 0.09389 , 205.28455 , -14.3608 , "2371.7+/-187" , "2158.63+/-256.6" , "2317.7+/-129.46" , "4987.8+/-540.9" , 1.81 , 0 , 1 , 7 , "0.928+/-0.047"
98 , "PLCKERC044 G265.91-30.68"  ,, 87.6175 , -57.54694 , 265.91669 , -30.68533 , "1537.3+/-78" , "894+/-122.4" , "1449.3+/-46.85" , "2433.4+/-167.49" , 1.714 , 1 , 0 , 15 , "0.957+/-0.045"
99 , "PLCKERC044 G182.43+00.23"  ,, 88.04958 , 26.97389 , 182.43017 , 0.23396 , "2515.8+/-177" , "1924.41+/-219" , "2274.6+/-130.99" , "2497.6+/-336.85" , 1.81 , 1 , 0 , 7 , "0.956+/-0.045"
100 , "PLCKERC044 G207.35-13.08" ,, 88.70208 , -1.08972 , 207.35989 , -13.08011 , "2202.6+/-192" , "1175.05+/-206.9" , "1812+/-136.28" , "1.6e+4+/-4162.86" , 1.81 , 1 , 1 , 5 , "0.818+/-0.072"
101 , "PLCKERC044 G171.68+07.25" ,, 88.87708 , 39.76472 , 171.68964 , 7.25986 , "1598.8+/-184" , "1530.81+/-183.5" , "1652.5+/-126.09" , "1464.9+/-258.43" , 1.81 , 0 , 0 , 7 , "0.919+/-0.047"
102 , "PLCKERC044 G252.34-27.76" ,, 89.81167 , -45.43639 , 252.34965 , -27.76616 , "1169.8+/-114" , "926.65+/-168.6" , "1129.6+/-80.36" , "1629.3+/-266.33" , 1.714 , 2 , 0 , 8 , "0.91+/-0.048"
103 , "PLCKERC044 G180.83+04.13" ,, 90.995 , 30.30583 , 180.83033 , 4.13612 , "1489.9+/-182" , "1117.5+/-216.7" , "1296.4+/-122.96" , "2721.3+/-575.43" , 1.81 , 1 , 1 , 5 , "0.842+/-0.064"
